date,chromium
YYYY-MM-DD,ppb
2019-04-27,0.17984
2019-05-11,0.44564
2019-05-19,0.09429
2019-06-18,1.16913
2019-07-01,2.26891
2019-07-09,1.62364
2019-07-16,1.67936
2019-08-13,2.50258
2019-09-05,7.806889999999999
2019-10-02,0.98777
2020-04-21,1.1388
2020-05-13,0.09233
2020-05-28,2.1153
2020-06-10,0.14485
2020-06-24,0.32492
2020-07-08,0.30525
2020-08-03,0.13344999999999999
2020-08-26,0.28285
2020-09-29,0.29429
2020-11-03,0.21281999999999998
2021-05-10,1.4409
2021-05-24,0.07657
2021-06-17,0.2904298
2021-06-30,0.1573666
2021-07-22,0.0643393
2021-08-20,0.196727
2021-09-30,0.1298823
