date,potassium
YYYY-MM-DD,ppb
2015-03-16,308.9361
2015-04-19,300.85143
2015-05-02,304.53547000000003
2015-05-11,503.6553
2015-05-24,315.74743
2015-06-02,287.72002
2015-06-18,268.26550000000003
2015-07-02,237.09374
2015-07-15,273.88788999999997
2015-08-02,274.67941
2015-08-09,313.03994
2015-10-04,405.04416
2015-10-13,384.90163
2015-10-26,413.97168999999997
2015-11-09,404.52774
2015-11-23,359.10718
2016-04-08,365.19329
2016-04-21,320.40216999999996
2016-05-02,349.22493629160005
2016-05-12,332.2424644506
2016-05-20,306.5855215158
2016-05-27,515.7681137805
2016-06-04,284.61078089849997
2016-06-11,264.7080211538
2016-06-17,300.99252
2016-06-27,278.63313999999997
2016-07-08,276.82597
2016-07-15,273.50329
2016-07-22,307.9728
2016-07-29,328.51368
2016-08-05,359.67906999999997
2016-08-12,332.13361999999995
2016-08-19,375.04785
2016-08-26,381.83582
2016-09-02,490.55639999999994
2016-09-09,366.57117
2016-09-16,459.37075
2016-09-23,674.4755399999999
2016-09-30,438.5299
2016-10-12,460.4386
2016-10-19,359.39870999999994
