date,aluminum
YYYY-MM-DD,ppb
2015-03-16,15.0821
2015-04-19,18.0515
2015-05-02,40.766369999999995
2015-05-11,38.53852
2015-05-24,39.78698
2015-06-02,32.36789
2015-06-18,135.83443
2015-07-02,43.09591
2015-07-15,118.97827
2015-08-02,9.151
2015-08-09,10.39209
2015-10-04,147.28745
2015-10-13,156.82406
2015-10-26,132.29646
2015-11-09,173.45932000000002
2015-11-23,141.89823
2016-04-08,39.43862
2016-04-21,48.44835
2016-05-02,21.5953244564
2016-05-12,9.8217743976
2016-05-20,14.564435768999997
2016-05-27,16.5408661035
2016-06-04,11.2289829534
2016-06-11,10.1893459962
2016-06-17,27.50772
2016-06-27,16.28039
2016-07-08,24.40208
2016-07-15,27.259410000000003
2016-07-22,24.56651
2016-07-29,66.28234
2016-08-05,15.7042
2016-08-12,19.50667
2016-08-19,18.12782
2016-08-26,16.853849999999998
2016-09-02,16.36928
2016-09-09,16.98817
2016-09-16,20.132530000000003
2016-09-23,20.952730000000003
2016-09-30,16.8485
2016-10-12,12.70532
2016-10-19,14.36872
