date,sodium
YYYY-MM-DD,ppb
2019-04-27,49644.90994
2019-05-10,31395.92169
2019-05-19,74623.84046
2019-05-24,93906.4951
2019-06-03,84499.73761
2019-06-18,95627.21014000001
2019-07-01,97706.80727
2019-07-09,97190.00897
2019-07-16,77629.70246
2019-08-15,67467.73505
2019-09-05,63828.16474
2019-10-02,61944.345160000004
2020-04-21,48005.83533
2020-05-13,39016.55973
2020-05-28,48168.682870000004
2020-06-10,55164.034190000006
2020-06-24,49983.46885
2020-07-08,44273.61422
2020-08-03,40344.86045
2020-08-26,39644.61375
2020-09-29,37448.02772
2020-11-03,35135.86264
2021-05-10,35452.27662
2021-05-24,39128.87915
2021-06-17,47034.2099033
2021-06-30,56421.802199000005
2021-07-22,49484.5238319
2021-08-20,43285.793438199995
2021-09-30,38412.658309499995
