date,cobalt
YYYY-MM-DD,ppb
2019-04-27,4.16144
2019-05-10,0.61114
2019-05-19,0.50278
2019-05-24,0.4354
2019-06-03,0.39913
2019-06-18,0.39052000000000003
2019-07-01,0.35498
2019-07-09,0.31724
2019-07-16,0.35235000000000005
2019-08-15,0.311
2019-09-05,1.2094399999999998
2019-10-02,2.78346
2020-04-21,3.0745
2020-05-13,0.29294
2020-05-28,0.26648
2020-06-10,0.22786
2020-06-24,0.17706
2020-07-08,0.21263
2020-08-03,0.21284
2020-08-26,0.387
2020-09-29,1.12788
2020-11-03,2.1946399999999997
2021-05-10,0.9582599999999999
2021-05-24,0.40117
2021-06-17,0.2142254
2021-06-30,0.1943069
2021-07-22,0.15809020000000001
2021-08-20,0.1847253
2021-09-30,0.29216349999999996
