date,nickel
YYYY-MM-DD,ppb
2019-10-07,0.5094
2020-05-26,0.27817000000000003
2020-10-09,0.24996999999999997
2020-10-13,0.3881
2020-10-21,0.47509999999999997
2020-10-28,0.55472
2020-11-04,0.40698
2020-11-11,0.42752999999999997
2020-11-17,0.23109999999999997
2020-11-25,0.24616
2020-12-03,0.34007000000000004
2020-12-09,0.24666
2020-12-16,0.16924999999999998
2020-12-26,0.08977
2020-12-31,0.09567
2021-01-07,0.32594999999999996
2021-01-14,0.24431999999999998
2021-01-21,0.27588999999999997
2021-01-28,0.39222
2021-02-07,0.26609
2021-02-11,0.23315
2021-02-19,0.16817
2021-02-27,0.10092999999999999
2021-03-05,0.25169
2021-03-12,0.22884000000000002
2021-03-19,0.30906
2021-03-26,0.36039
2021-04-03,0.48391000000000006
2021-04-09,0.33254
2021-04-16,0.44916
2021-04-23,0.40833
2021-04-30,0.5007
2021-05-19,0.30369
2021-05-25,0.86136
2021-05-26,0.24743
2021-06-02,0.34401000000000004
2021-06-09,0.1667764
2021-06-16,0.1250278
2021-06-23,0.1078691
2021-06-30,0.17759819999999998
2021-07-07,0.1744068
2021-07-14,0.16129439999999998
2021-07-21,0.1112209
2021-07-28,0.36496
2021-08-04,0.1537644
2021-08-11,0.12378220000000001
2021-08-18,0.1127843
2021-09-01,0.0642185
2021-09-08,0.062387
2021-09-15,0.1269675
2021-09-22,0.0892537
2021-09-29,0.1192375
2021-10-05,0.30657
2021-10-06,0.09760329999999999
2021-10-13,0.07610259999999999
2021-10-20,0.075048
2021-10-27,0.0903314
2021-11-03,0.26013000000000003
2021-11-10,0.0907939
2021-11-17,0.1202306
2021-11-24,0.09212029999999999
2021-12-01,0.1011058
2021-12-08,0.17224119999999998
2021-12-16,0.1748768
2021-12-23,0.2765623
