date,magnesium
YYYY-MM-DD,ppb
2014-12-07,7589.45538
2015-01-24,7102.98807
2015-02-07,8731.387429999999
2015-02-19,9708.86125
2015-03-16,6426.373119999999
2015-04-19,5684.78918
2015-05-02,5162.04354
2015-05-11,4978.3155799999995
2015-05-24,4950.80134
2015-06-02,4796.9414
2015-06-18,5204.68687
2015-07-02,5443.12162
2015-07-15,5609.07318
2015-08-02,6420.85354
2015-08-09,6480.2234499999995
2015-10-04,6193.196239999999
2015-10-13,6377.92919
2015-10-26,6119.04944
2015-11-09,6213.12891
2015-11-23,6175.392940000001
2015-12-09,6191.54129
2015-12-30,6339.712520000001
2016-01-08,6426.33189
2016-01-18,6167.7267600000005
2016-01-28,6383.560210000001
2016-02-12,6149.94862
2016-02-21,6247.392019999999
2016-03-09,6054.89503
2016-03-24,6195.30019
2016-03-31,6145.45233
2016-04-08,5598.71819
2016-04-21,5295.8054600000005
2016-05-02,5547.0096844032005
2016-05-12,5023.508603271601
2016-05-20,4927.9918266347995
2016-05-27,4779.4813660412
2016-06-04,4337.4971405064
2016-06-11,5239.251860585599
2016-06-17,5223.7779
2016-06-27,5740.6037400000005
2016-07-08,5831.00915
2016-07-15,5851.81712
2016-07-22,5941.56621
2016-07-29,5974.3649000000005
2016-08-05,5684.4299
2016-08-12,5872.71663
2016-08-19,6332.61571
2016-08-26,5751.79628
2016-09-02,6077.63836
2016-09-09,6091.94154
2016-09-16,6069.84824
2016-09-23,5818.886579999999
2016-09-30,6093.8302699999995
2016-10-12,6032.372880000001
2016-10-19,6399.3911800000005
2016-10-27,6296.49404
2016-11-03,6057.45755
2016-11-12,6349.47992
2016-11-23,5386.189960000001
2016-12-04,6533.34467
2016-12-19,6277.88427
2017-03-19,6082.103980000001
2017-04-12,5954.16416
2017-04-30,5357.0385799999995
2017-05-14,3960.66845
2017-05-30,4172.053260000001
2017-06-15,4837.1642600000005
2017-06-30,5371.67504
2017-07-13,5595.513419999999
2017-07-30,5841.11804
2017-08-25,6195.48381
2017-09-14,6148.5979
2017-09-27,6399.14848
2017-10-14,6086.528980000001
2017-10-23,6171.40308
2017-11-03,6221.11665
2017-11-16,6551.208189999999
2017-12-19,6853.346380000001
2018-01-05,6845.479960000001
2018-01-25,6905.54626
2018-03-03,6132.1694800000005
2018-03-17,6093.21582
2018-05-07,4790.26121
2018-05-25,5693.34876
2018-06-08,5690.1896
2018-06-15,6032.42172
2018-06-25,5823.64768
2018-07-09,6339.40156
2018-07-15,6221.16858
2018-08-10,6541.73412
2018-08-17,6272.854969999999
2018-08-24,6604.921560000001
2018-09-07,6818.14824
2018-09-14,6866.9497599999995
2018-09-21,6730.81533
2018-09-28,7039.919169999999
