date,nickel
YYYY-MM-DD,ppb
2014-12-12,0.0
2015-01-24,0.0
2015-02-07,0.0
2015-02-19,0.0
2015-03-16,0.0
2015-04-19,0.604
2015-05-11,1.50694
2015-05-24,1.5160399999999998
2015-06-02,1.41213
2015-06-18,0.87741
2015-07-02,1.09484
2015-07-15,1.13833
2015-08-02,0.61059
2015-08-09,0.33405999999999997
2015-10-04,2.05366
2015-10-13,1.4612
2015-10-26,1.64652
2015-11-09,1.81427
2015-12-09,1.54443
2016-01-08,1.21982
2016-01-28,1.59386
2016-02-12,1.6196
2016-02-21,1.58839
2016-03-09,1.65306
2016-03-24,2.06203
2016-03-31,1.4783
2016-04-08,1.9821
2016-04-21,2.04402
2016-05-02,1.4952292376
2016-05-20,1.2537279479999999
2016-05-27,1.4105031658
2016-06-04,1.42880784
2016-06-11,1.2472906749
2016-06-17,1.14633
2016-06-27,1.19452
2016-07-08,2.34823
2016-07-15,1.39019
2016-07-22,1.60365
2016-07-29,1.6488900000000002
2016-08-05,1.63187
2016-08-12,1.7177600000000002
2016-08-19,1.51516
2016-08-26,1.66639
2016-09-02,1.70623
2016-09-09,1.7086000000000001
2016-09-16,1.89715
2016-09-23,1.2537599999999998
2016-09-30,1.8876899999999999
2016-10-12,2.37553
2016-10-19,2.4583399999999997
2016-10-27,1.97261
2016-11-03,2.05357
2016-11-12,2.14324
2016-11-23,2.25322
2016-12-04,2.1712100000000003
2017-03-19,2.27808
2017-04-12,2.06305
2017-04-30,3.45441
2017-05-14,1.6941899999999999
2017-05-30,1.49804
2017-06-15,1.54109
2017-06-30,2.40486
2017-07-13,1.4643300000000001
2017-07-30,1.67161
2017-08-25,1.90292
2017-09-14,2.15233
2017-09-27,5.4270700000000005
2017-10-14,2.10761
2017-10-23,2.09414
2017-11-03,2.0854
2017-11-16,2.2534799999999997
2017-12-19,2.17096
2018-01-05,2.17883
2018-01-25,2.16502
2018-03-03,1.8343699999999998
2018-03-25,1.36179
2018-06-08,1.4018700000000002
2018-06-15,1.40765
2018-06-25,1.58058
2018-07-09,1.78474
2018-07-15,1.88789
2018-08-10,1.99675
2018-08-17,1.97736
2018-08-24,2.05676
2019-02-27,2.08579
2019-03-30,2.12085
2019-04-18,2.08067
2019-05-08,2.02873
2019-06-05,1.16344
2019-06-11,0.9396300000000001
2019-06-21,0.96711
2019-06-27,1.6251499999999999
2019-07-05,1.4602000000000002
2019-07-14,1.4292099999999999
2019-07-19,1.73277
2019-07-26,1.57248
2019-08-02,1.63658
2019-08-09,0.9936
2019-08-16,1.00752
2019-08-23,31.599
2019-08-30,17.470950000000002
2019-09-06,10.69209
2019-09-13,1.16188
2019-09-20,1.23664
2019-09-27,1.20145
2019-10-04,1.36146
2019-10-11,1.4360300000000001
2019-10-19,1.43852
2020-02-11,1.92392
2020-02-20,1.7346700000000002
2020-03-11,1.95073
2020-04-03,1.80578
2020-04-09,1.8374099999999998
2020-04-14,43.135690000000004
2020-04-24,2.30342
2020-05-22,2.39059
2020-05-29,4.04648
2020-06-05,1.30039
2020-06-12,1.3775000000000002
2020-06-19,1.55197
2020-06-26,1.45537
2020-07-02,1.93966
2020-07-10,1.96214
2020-07-17,2.03192
2020-07-23,1.88836
2020-07-30,1.79138
2020-08-07,1.8759000000000001
2020-08-14,1.77941
2020-08-20,2.4370600000000002
2020-08-27,1.9739499999999999
2020-09-03,2.01018
2020-09-11,1.99514
2020-09-18,1.9320599999999999
2020-09-24,1.9728499999999998
2020-10-01,1.88394
2020-10-08,1.95354
2020-10-16,2.4537999999999998
2020-10-23,2.54589
2020-10-27,2.5177899999999998
2020-11-06,2.82151
2020-11-13,2.2279299999999997
2020-12-04,1.96915
2021-01-08,1.7527000000000001
2021-01-15,2.1548700000000003
2021-01-28,2.22553
2021-02-11,2.1318
2021-03-03,2.79395
2021-03-19,2.20711
2021-03-25,3.58709
2021-04-07,2.66437
2021-05-17,2.09794
2021-05-28,2.19903
2021-06-04,2.0777
2021-06-11,2.0582700000000003
2021-06-18,2.1707199999999998
2021-06-24,2.7982
2021-07-02,2.4467600000000003
2021-07-09,1.8482100000000001
2021-07-15,2.4654499999999997
2021-07-23,2.7888400000000004
2021-07-30,2.19755
2021-07-31,2.51736
2021-08-06,2.37218
2021-08-13,0.9057327
2021-08-19,0.48695580000000005
2021-08-27,0.44632869999999997
2021-09-03,0.5084387
2021-10-01,0.5629225
2021-10-07,3.431839
2021-10-15,0.41605620000000004
2021-10-22,0.33830319999999997
2021-10-27,0.7954232
2021-11-03,0.5638791
2021-11-11,0.6499729
