date,uranium
YYYY-MM-DD,ppb
2014-12-07,0.55952
2015-01-24,0.53918
2015-02-07,0.62404
2015-02-19,0.75756
2015-03-16,0.45360999999999996
2015-04-19,0.41275
2015-05-02,0.37914000000000003
2015-05-11,0.38043
2015-05-24,0.34601
2015-06-02,0.34992
2015-06-18,0.39466
2015-07-02,0.41655
2015-07-15,0.42443000000000003
2015-08-02,0.47682
2015-08-09,0.46988
2015-10-04,0.46896
2015-10-13,0.41804
2015-10-26,0.49084000000000005
2015-11-09,0.5222899999999999
2015-11-23,0.50507
2015-12-09,0.5095000000000001
2015-12-30,0.49497
2016-01-08,0.51976
2016-01-18,0.5056200000000001
2016-01-28,0.48941
2016-02-12,0.46814
2016-02-21,0.49046
2016-03-09,0.46885000000000004
2016-03-24,0.48515
2016-03-31,0.45674
2016-04-08,0.44111999999999996
2016-04-21,0.34241
2016-05-02,0.4467454334
2016-05-12,0.3654951703
2016-05-20,0.3172186094
2016-05-27,0.30988144879999996
2016-06-04,0.2802767518
2016-06-11,0.3563501744
2016-06-17,0.39086000000000004
2016-06-27,0.40688
2016-07-08,0.45740000000000003
2016-07-15,0.46878000000000003
2016-07-22,0.47883000000000003
2016-07-29,0.48528000000000004
2016-08-05,0.39891999999999994
2016-08-12,0.52237
2016-08-19,0.52151
2016-08-26,0.49437000000000003
2016-09-02,0.47572000000000003
2016-09-09,0.47564
2016-09-16,0.49484
2016-09-23,0.45748999999999995
2016-09-30,0.45864000000000005
2016-10-12,0.4598
2016-10-19,0.51256
2016-10-27,0.49062
2016-11-03,0.47557000000000005
2016-11-12,0.47412999999999994
2016-11-23,0.44647
2016-12-04,0.49261
2016-12-19,0.47092
2017-03-19,0.44067
2017-04-12,0.398
2017-04-30,0.33808
2017-05-14,0.25474
2017-05-30,0.24153999999999998
2017-06-15,0.2877
2017-06-30,0.40280000000000005
2017-07-13,0.40795
2017-07-30,0.39177999999999996
2017-08-25,0.53467
2017-09-14,0.52415
2017-09-27,0.49448
2017-10-14,0.50427
2017-10-23,0.47035
2017-11-03,0.55111
2017-11-16,0.53794
2017-12-19,0.50668
2018-01-05,0.51441
2018-01-25,0.51356
2018-03-03,0.52824
2018-03-17,0.5114799999999999
2018-05-07,0.32545999999999997
2018-05-25,0.41391999999999995
2018-06-08,0.49714
2018-06-15,0.53351
2018-06-25,0.53398
2018-07-09,0.52725
2018-07-15,0.56052
2018-08-10,0.56543
2018-08-17,0.58555
2018-08-24,0.56154
2018-09-07,0.49966000000000005
2018-09-14,0.5748
2018-09-21,0.5356000000000001
2018-09-28,0.58115
