date,manganese
YYYY-MM-DD,ppb
2016-10-16,0.6841200000000001
2016-10-19,1.05772
2016-10-27,0.42963
2016-11-03,0.29657
2016-11-12,0.57909
2016-11-23,0.31011
2017-08-04,0.8066800000000001
2017-08-25,1.2457318
2017-09-27,1.3017
2017-10-05,0.72655
2017-10-12,1.49362
2017-10-24,1.45278
2017-11-03,1.86111
2017-11-15,0.36144999999999994
2018-05-25,0.53645
2018-06-09,21.8108
2018-06-15,2.094
2018-06-25,0.52668
2018-07-16,0.28958
2018-08-10,0.41043
2018-08-17,0.7163999999999999
2018-08-24,1.12075
2019-06-23,1.66925
2019-06-27,3.13832
2019-07-05,4.93047
2019-07-14,0.59929
2019-07-19,0.07092
2019-07-26,6.414210000000001
2019-08-02,0.5866600000000001
2019-08-09,0.46816
2019-08-16,0.54418
2019-08-23,19.33518
2019-08-30,1.88596
2019-09-06,2.43363
2019-09-13,1.22292
2019-09-20,2.95838
2019-09-27,1.42845
2019-10-04,0.74266
2019-10-11,0.7631699999999999
2019-10-19,1.6427100000000001
2020-03-01,1.4558399999999998
2020-04-01,2.70562
2020-04-28,4.02175
2020-05-22,3.17779
2020-05-29,5.2347
2020-06-05,4.67439
2020-06-12,9.77075
2020-06-19,6.737030000000001
2020-06-26,2.29317
2020-07-02,1.42182
2020-07-10,1.66621
2020-07-17,1.5016699999999998
2020-07-23,1.5437400000000001
2020-07-30,0.68533
2020-08-07,1.4884600000000001
2020-08-14,1.8674499999999998
2020-08-20,1.15303
2020-08-27,2.5372
2020-09-03,2.37005
2020-09-11,1.85628
2020-09-18,1.4591699999999999
2020-09-24,2.81893
2020-10-01,1.38511
2020-10-08,6.40079
2020-10-16,1.63435
2020-10-23,1.9544000000000001
2020-11-06,1.11833
2021-01-21,1.0460099999999999
2021-02-17,1.18645
2021-03-10,1.16954
2021-04-14,20.45789
2021-05-19,3.34461
2021-05-28,1.36379
2021-06-04,92.0775
2021-06-11,3.40317
2021-06-18,9.00919
2021-06-24,4.89685
2021-07-02,12.270719999999999
2021-07-09,0.86341
2021-07-15,1.50479
2021-07-23,2.09987
2021-07-30,2.25244
2021-08-06,1.0528600000000001
2021-08-13,1.0252572
2021-08-19,1.6984051999999998
2021-08-27,0.8584894
2021-09-03,1.5520531000000002
2021-10-01,3.7852751000000002
2021-10-07,9.2562158
2021-10-22,3.6873885
2021-11-03,2.9631564999999997
2021-11-11,0.7441415
2021-12-20,4.1255356999999995
