date,zinc
YYYY-MM-DD,ppb
2019-04-27,35.69874
2019-05-11,192.6868
2019-05-19,48.99562
2019-05-24,17.44184
2019-06-03,37.76452
2019-06-18,37.48199
2019-07-01,29.5867
2019-07-09,36.09388
2019-07-16,29.34723
2019-08-13,27.34315
2019-09-05,60.282759999999996
2019-10-02,21.882939999999998
2020-04-21,19.60815
2020-05-13,20.85904
2020-05-28,33.26508
2020-06-10,133.33974
2020-06-24,28.23079
2020-07-08,25.79926
2020-08-03,26.5816
2020-08-26,23.75143
2020-09-29,24.70809
2021-05-10,43.90061
2021-05-24,26.824599999999997
2021-06-17,880.1862072
2021-06-30,190.1298294
2021-07-22,45.2901809
2021-08-20,410.3285423
2021-09-30,42.8700436
