date,cadmium
YYYY-MM-DD,ppb
2019-10-07,0.08474999999999999
2020-05-26,0.0
2020-10-09,0.05549
2020-10-13,0.07438
2020-10-21,0.06267
2020-10-28,0.04954
2020-11-04,0.01165
2020-11-11,0.06218
2020-11-17,0.0
2020-11-25,0.03177
2020-12-03,0.05303000000000001
2020-12-09,0.042839999999999996
2020-12-16,0.02127
2020-12-26,0.02154
2020-12-31,0.02107
2021-01-07,0.042230000000000004
2021-01-14,0.03117
2021-01-21,0.02068
2021-01-28,0.0107
2021-02-07,0.01029
2021-02-11,0.01029
2021-02-19,0.010369999999999999
2021-02-27,0.06399
2021-03-05,0.03068
2021-03-12,0.04048
2021-03-19,0.02054
2021-03-26,0.0029500000000000004
2021-04-03,0.0025
2021-04-09,0.00255
2021-04-16,0.0
2021-04-23,0.07391
2021-04-30,0.0859
2021-05-19,0.01684
2021-05-25,0.01295
2021-05-26,0.01606
2021-06-02,0.01709
2021-06-09,0.0049738
2021-06-16,0.0068072
2021-06-23,0.0015932000000000001
2021-06-30,0.019744900000000003
2021-07-07,0.0059785
2021-07-14,0.0059572
2021-07-21,0.0064868
2021-07-28,0.0
2021-08-04,0.0165028
2021-08-11,0.0095727
2021-08-18,0.0191077
2021-09-01,0.0082498
2021-09-08,0.0012635
2021-09-15,0.007188999999999999
2021-09-22,0.0018417
2021-09-29,0.0041005
2021-10-05,0.0
2021-10-06,0.0043441999999999995
2021-10-13,0.0038317
2021-10-20,0.005096099999999999
2021-10-27,0.0021994000000000002
2021-11-03,0.0759732
2021-11-10,0.011179199999999999
2021-11-17,0.0060393999999999995
2021-11-24,0.0077854
2021-12-01,0.0068419
2021-12-08,0.0112807
2021-12-16,0.0088056
2021-12-23,0.0111436
