date,calcium
YYYY-MM-DD,ppb
2017-04-14,5538.35161
2017-05-06,12476.58555
2017-06-22,8323.77799
2017-10-12,2638.15146
2017-10-24,3940.5835500000003
2018-03-07,1388.1356400000002
2018-04-02,1484.97379
2019-04-06,264.74591
2019-04-06,241.66501
2020-07-14,2906.4250700000002
2020-07-21,2278.8219799999997
2020-07-29,4702.037609999999
2020-08-04,2506.2838199999997
2020-08-12,1549.73117
2020-08-19,1794.28617
2020-08-24,1884.26554
2020-09-01,1504.3095600000001
2020-09-10,1485.42503
2020-09-14,1626.65184
2020-09-23,1572.18517
2020-09-29,3279.91323
2020-10-05,1458.0421000000001
2020-10-13,1396.9409300000002
2020-10-20,1453.83323
2020-10-28,1357.15036
2020-11-03,1334.43906
2020-11-10,1504.90056
2020-11-19,1269.94923
2020-12-03,1440.2937900000002
2021-01-20,1494.1959900000002
2021-02-19,1308.2130699999998
2021-03-09,1353.0293499999998
2021-04-05,1422.83774
2021-04-28,7763.10908
2021-05-04,10408.90932
2021-05-13,14647.81983
2021-05-18,16123.529349999999
2021-05-27,18499.89688
2021-06-02,16302.78744
2021-06-08,20893.27953
2021-06-15,18733.57414
2021-06-22,17567.983799999998
2021-07-01,18726.21632
2021-07-07,2263.49234
2021-07-16,8969.3578781
2021-07-20,7096.8109929
2021-07-27,5257.4273343
2021-08-04,1560.8720356000001
2021-08-10,1579.0633162
2021-08-17,1513.5007847
2021-08-24,1590.2863604999998
2021-08-31,1505.4953059
2021-09-08,1506.4317127999998
2021-09-27,1540.303915
2021-10-04,4272.344475
2021-10-15,3782.457852
2021-10-20,3048.230621
2021-10-28,2152.56465
2021-11-04,2885.3803629999998
2021-11-08,1665.3062019999998
2021-12-01,1520.1814319999999
