date,phosphorus
YYYY-MM-DD,ppb
2017-07-10,209.83227
2017-08-02,243.70833000000002
2017-08-16,308.4375
2017-10-30,504.94951000000003
2019-10-07,159.57425
2020-05-26,139.98539
2020-10-09,185.23356
2021-05-25,114.85274000000001
2021-07-28,208.74466
2021-10-05,216.76319
