date,cobalt
YYYY-MM-DD,ppb
2020-05-21,0.0
2020-05-27,0.0
2020-06-03,0.0
2020-06-09,0.0
2020-06-17,0.18036
2020-06-25,0.0
2020-06-30,0.0
2020-07-07,0.0
2020-07-14,0.05126
2020-07-22,0.03885
2020-07-27,0.0315
2020-08-02,0.024120000000000003
2020-08-10,0.02671
2020-08-18,0.027499999999999997
2020-08-24,0.01559
2020-08-31,0.0183
2020-09-15,0.01661
2020-09-22,0.025799999999999997
2020-09-28,0.02584
2020-10-08,0.012320000000000001
2020-10-14,0.0
2020-10-22,0.08997
2020-11-11,0.00475
2020-12-08,0.01588
2020-12-29,0.03866
2021-01-29,0.026180000000000002
2021-02-09,0.04645
2021-03-10,0.03198
2021-04-16,0.04766
2021-04-29,0.06023
2021-05-12,0.08821999999999999
2021-05-20,0.05587
2021-05-26,0.08233000000000001
2021-06-01,0.01949
2021-06-08,0.06225
2021-06-14,0.02094
2021-06-21,0.04428
2021-06-29,0.042069999999999996
2021-07-08,0.028
2021-07-21,0.052919999999999995
2021-08-05,0.043750000000000004
2021-08-11,0.028089999999999997
2021-08-18,0.03873
2021-08-26,0.01474
2021-08-30,0.0306
2021-09-12,0.03147
2021-10-06,0.061000000000000006
2021-10-13,0.0541598
2021-11-05,0.09255029999999999
2021-11-12,0.0716261
2021-12-16,0.2134263
