date,chromium
YYYY-MM-DD,ppb
2014-12-12,0.11656
2015-02-07,0.13372
2015-03-16,0.13756000000000002
2015-04-19,0.42562999999999995
2015-05-11,0.37003
2015-05-24,0.43067
2015-06-02,0.33835
2015-06-18,0.18209
2015-07-02,0.6044999999999999
2015-07-15,0.25794
2015-08-02,0.45182
2015-08-09,0.98786
2015-10-04,0.21685
2015-10-13,0.26819
2015-10-26,0.27724
2015-11-09,0.21635000000000001
2015-11-23,0.19663
2016-01-28,0.27224000000000004
2016-02-12,0.23892
2016-02-21,0.41294
2016-03-09,0.43718
2016-03-24,0.34701000000000004
2016-03-31,0.43402
2016-04-08,0.97949
2016-04-21,0.55042
2016-05-02,0.61200183
2016-05-12,0.5759814353
2016-05-27,0.5946443648999999
2016-06-04,0.5978598336
2016-06-11,0.5331751478
2016-06-17,0.61822
2016-06-27,0.90461
2016-07-08,0.8133400000000001
2016-07-15,0.77685
2016-07-22,0.33318000000000003
2016-07-29,0.77652
2016-08-05,0.5528500000000001
2016-08-12,0.74973
2016-08-19,0.59713
2016-08-26,0.40084000000000003
2016-09-02,0.63401
2016-09-09,0.29639
2016-09-16,0.83779
2016-09-23,0.386
2016-09-30,0.7989599999999999
2016-10-12,0.5243099999999999
2016-10-19,0.5584
2016-10-27,0.94465
2016-11-03,0.80985
2016-11-12,0.6030800000000001
2016-11-23,0.56485
2016-12-04,0.6867099999999999
2017-03-19,1.09744
2017-04-12,0.98739
2017-04-30,1.05718
2017-06-30,0.82001
2017-07-30,0.78148
2017-08-25,0.91084
2017-09-14,0.48295
2017-09-27,0.6805
2017-10-14,0.9632799999999999
2017-10-23,0.50408
2017-11-03,0.84106
2017-11-16,0.76892
2018-03-03,0.27888
2018-05-25,1.26348
2018-06-08,1.42471
2018-06-15,0.7672800000000001
2018-06-25,0.90711
2018-07-09,0.10607
2018-07-15,0.13598000000000002
2018-08-10,0.16163
2018-08-17,0.25971
2018-08-24,0.41069
2018-09-07,0.25728999999999996
2018-09-14,0.31054
2018-10-05,0.50555
2018-10-12,0.33164
2018-10-18,0.21574
2018-10-25,0.27327
2018-11-02,0.21792
2018-11-10,0.43297
2018-11-17,0.33472
2019-02-27,0.20776
2019-03-30,0.13883
2019-04-18,0.18987
2019-05-08,0.13057
2019-06-05,0.22674
2019-06-11,0.0214
2019-06-21,0.69435
2019-06-27,1.1451799999999999
2019-07-05,1.93616
2019-07-14,1.4254
2019-07-19,0.6777900000000001
2019-07-26,1.28186
2019-08-02,1.0699
2019-08-09,1.6492399999999998
2019-08-16,1.2631000000000001
2019-08-23,101.507
2019-08-30,132.55947
2019-09-06,75.05736
2019-09-13,0.42379
2019-09-20,0.9081300000000001
2019-09-27,1.2995999999999999
2019-10-04,1.54571
2019-10-11,0.54982
2019-10-19,0.2592
2019-10-25,1.24431
2019-11-03,1.58309
2019-11-08,1.2753900000000002
2019-11-15,1.15494
2019-11-22,3.52346
2019-12-04,2.89952
2019-12-12,1.55176
2019-12-20,1.2245599999999999
2020-01-08,1.51377
2020-01-21,1.26231
2020-01-28,1.19578
2020-02-11,0.31199
2020-02-20,0.41418000000000005
2020-03-11,0.28778000000000004
2020-03-17,0.41927
2020-04-03,1.68153
2020-04-09,0.16213000000000002
2020-04-14,0.27348
2020-04-24,0.14296
2020-05-22,0.36572
2020-05-29,0.31517999999999996
2020-06-05,0.10316
2020-06-12,0.35916
2020-06-19,0.34144
2020-06-26,0.6735
2020-07-02,0.32181000000000004
2020-07-10,0.21963
2020-07-17,0.3857
2020-07-23,0.12503
2020-07-30,0.19383999999999998
2020-08-07,0.12104999999999999
2020-08-14,0.18629
2020-08-20,0.31627000000000005
2020-08-27,0.18800999999999998
2020-09-03,0.23320000000000002
2020-09-11,0.36295
2020-09-18,0.17539
2020-09-24,0.46079000000000003
2020-10-01,0.23073
2020-10-08,0.38517
2020-10-16,0.15033
2020-10-23,0.22962
2020-10-27,0.45397
2020-11-06,0.50632
2020-11-13,0.8191700000000001
2020-12-04,0.23468
2021-01-15,0.23485
2021-01-28,0.18769999999999998
2021-02-11,0.30437
2021-03-03,0.46843999999999997
2021-03-19,0.19237
2021-03-25,0.21357
2021-04-07,0.30069
2021-05-17,0.72919
2021-05-28,0.1383
2021-06-04,0.16435
2021-06-11,0.19471
2021-06-18,0.31778
2021-06-24,0.3678
2021-07-02,0.26239999999999997
2021-07-09,0.09147000000000001
2021-07-15,0.15437
2021-07-30,0.9971399999999999
2021-08-06,0.11683
2021-08-13,0.1142135
2021-08-19,0.0929759
2021-08-27,0.16146689999999997
2021-09-03,0.2955202
2021-10-01,0.4633484
2021-10-07,0.3134248
2021-10-15,0.1825827
2021-10-22,0.2220045
2021-10-27,0.3189945
2021-11-03,0.2814175
2021-11-11,0.2859914
