date,magnesium
YYYY-MM-DD,ppb
2019-05-10,14950.478439999999
2019-05-19,15246.680209999999
2019-05-24,16077.63833
2019-06-03,15311.02842
2019-06-18,16491.68169
2019-07-01,15375.723829999999
2019-07-09,16154.33164
2019-07-16,16547.14229
2019-08-15,16323.13602
2019-09-05,16031.53606
2019-10-02,16714.34242
2020-05-13,11421.55783
2020-05-28,12194.84639
2020-06-10,14583.929370000002
2020-06-24,14237.58238
2020-07-08,14103.06581
2020-08-04,14154.50666
2020-08-26,14574.307449999998
2020-09-29,14419.178649999998
2021-05-10,11094.508000000002
2021-05-24,11225.30257
2021-06-17,11780.2811843
2021-06-30,12431.9779698
2021-07-22,14107.577438400001
2021-08-20,14695.524954600001
