date,strontium
YYYY-MM-DD,ppb
2019-04-27,2751.54405
2019-05-10,2375.96747
2019-05-19,1772.4412000000002
2019-05-24,1765.03894
2019-06-03,1694.2824799999999
2019-06-18,1533.7290600000001
2019-07-01,1542.00155
2019-07-09,1642.52303
2019-07-16,1751.50014
2019-08-15,1666.6917799999999
2019-09-05,1967.83636
2019-10-02,1345.45345
2020-04-21,2547.2434000000003
2020-05-28,2446.0657699999997
2020-06-10,2549.4294
2020-06-24,2157.98663
2020-07-08,2197.79412
2020-08-04,2223.48792
2020-08-26,2202.5093899999997
2020-09-29,2162.5041100000003
2020-11-03,2083.75907
2021-05-10,2188.72971
2021-05-24,2286.3876
2021-06-17,2280.6800455000002
2021-06-30,2143.0482438999998
2021-07-22,2095.1857093
2021-08-20,2111.1896553
2021-09-30,2237.3511078
