date,sodium
YYYY-MM-DD,ppb
2019-04-27,6976.96228
2019-05-10,5182.04381
2019-05-19,5640.0972
2019-05-24,5882.15854
2019-06-03,5562.75086
2019-06-18,5426.0916099999995
2019-07-01,5836.14478
2019-07-16,6243.097900000001
2019-08-15,6017.0825
2019-09-05,6740.495570000001
2019-10-03,6978.10113
2020-05-28,6113.84496
2021-05-10,5739.413560000001
2021-05-24,5253.73191
2021-06-21,5908.1181858
2021-06-30,6006.15994
2021-07-22,6133.8628897
2021-08-05,6251.341920999999
2021-08-20,6604.1933955
2021-09-30,8136.739400799999
