date,silicon
YYYY-MM-DD,ppb
2020-06-02,6351.7266199999995
2020-06-16,6175.377210000001
2020-06-30,6085.93954
2020-07-14,6464.25654
2020-07-21,6623.464370000001
2020-07-29,6543.37188
2020-08-04,6647.2609
2020-08-12,6014.82569
2020-08-19,6221.99467
2020-08-24,6221.16309
2020-09-01,6322.129059999999
2020-09-10,6212.4964899999995
2020-09-14,6357.98455
2020-09-23,6368.060420000001
2020-09-29,6214.82115
2020-10-05,6231.14415
2020-10-13,6118.14518
2020-10-20,6349.67004
2020-10-28,6240.29987
2020-11-03,6387.53449
2020-11-10,6348.8233
2020-11-19,7351.75464
2020-12-03,6709.74864
2021-01-06,6442.96477
2021-02-19,6344.55197
2021-03-09,6300.545389999999
2021-04-05,6245.1914
2021-04-28,6223.46696
2021-05-04,6528.611580000001
2021-05-13,6350.57352
2021-05-18,6289.65334
2021-05-27,6407.22421
2021-06-02,6311.19482
2021-06-08,6307.61571
2021-06-10,5897.061680000001
2021-06-16,5944.59756
2021-06-22,5714.82799
2021-07-01,6013.43954
2021-07-07,6156.1656
2021-07-16,7273.5166372
2021-07-20,7281.6778011999995
2021-07-27,6908.7054837999995
2021-08-04,6835.1638599
2021-08-10,7008.863002
2021-08-17,6475.0936111
2021-08-24,6489.5073245
2021-08-31,6497.5432533
2021-09-08,6608.700311500001
2021-09-27,6543.0389411
2021-10-04,6230.001327600001
2021-10-15,7225.943474
2021-10-20,6436.249110999999
2021-10-28,5959.484339000001
2021-11-04,5654.350383
2021-11-08,5432.825247
2021-12-01,5126.050636999999
