date,selenium
YYYY-MM-DD,ppb
2017-03-17,0.08381
2017-03-23,0.1327
2017-05-03,0.02028
2017-05-06,0.73503
2017-05-11,0.0
2017-05-15,0.35407
2017-06-22,0.36751
2017-10-29,0.24140999999999999
2019-04-06,0.03551
2019-04-06,0.04322
2020-07-14,1.28932
2020-07-21,1.30327
2020-07-29,1.06606
2020-08-04,1.0381500000000001
2020-08-12,0.0
2020-08-19,0.0
2020-08-24,0.0
2020-09-01,0.0
2020-09-14,0.0
2020-09-23,0.0
2020-09-29,0.0
2020-10-05,0.0
2020-10-13,0.0
2020-10-22,0.0
2020-10-28,0.0
2020-11-03,0.0
2020-11-19,3.11826
2021-04-28,1.6578300000000001
2021-05-04,0.99044
2021-05-13,0.7997500000000001
2021-05-18,1.6578300000000001
2021-05-27,0.7997500000000001
2021-06-02,0.99044
2021-06-08,0.38914
2021-06-15,0.28160999999999997
2021-06-22,1.78702
2021-07-01,0.0
2021-07-07,0.0
2021-07-16,0.0469476
2021-07-20,0.0451647
2021-07-27,0.0473602
2021-08-04,0.043712100000000004
2021-08-10,0.0326317
2021-08-17,0.046032199999999995
2021-08-24,0.033343399999999995
2021-08-31,0.043575699999999995
2021-09-08,0.0230694
2021-09-27,0.0391253
2021-10-04,0.0520371
2021-10-15,0.1908783
