date,cobalt
YYYY-MM-DD,ppb
2019-04-27,14.479569999999999
2019-05-11,16.31892
2019-05-19,15.793090000000001
2019-06-18,7.21522
2019-07-01,3.69587
2019-07-09,2.0683599999999998
2019-07-16,3.80547
2019-08-13,2.49692
2019-09-05,3.9905600000000003
2019-10-02,5.34195
2020-04-21,5.12058
2020-05-13,7.8156099999999995
2020-05-28,6.51258
2020-06-10,6.23393
2020-06-24,3.9372499999999997
2020-07-08,2.53093
2020-08-03,2.6382100000000004
2020-08-26,3.55359
2020-09-29,3.98018
2020-11-03,4.66294
2021-05-10,4.77274
2021-05-24,5.15807
2021-06-17,3.1109276
2021-06-30,3.0213981
2021-07-22,2.6789946
2021-08-20,3.0334225999999997
2021-09-30,3.1987711
