date,rubidium
YYYY-MM-DD,ppb
2014-12-07,2.54583
2015-01-24,2.25108
2015-02-07,2.79499
2015-02-19,3.0955700000000004
2015-03-16,2.25114
2015-04-19,2.23099
2015-05-02,1.7996599999999998
2015-05-11,1.9549400000000001
2015-05-24,1.8489200000000001
2015-06-02,1.89179
2015-06-18,2.5115100000000004
2015-07-02,2.07232
2015-07-15,2.52262
2015-08-02,2.61888
2015-08-09,2.7506999999999997
2015-10-04,2.74922
2015-10-13,2.78451
2015-10-26,2.69909
2015-11-09,2.53371
2015-11-23,2.48779
2015-12-09,2.48453
2015-12-30,2.45409
2016-01-08,2.48484
2016-01-18,2.38141
2016-01-28,2.40029
2016-02-12,2.4121799999999998
2016-02-21,2.45274
2016-03-09,2.4032999999999998
2016-03-24,2.46476
2016-03-31,2.38785
2016-04-08,2.06168
2016-04-21,1.9685700000000002
2016-05-02,2.1004812101
2016-05-12,2.103390549
2016-05-20,1.9073794586000001
2016-05-27,2.0658333716
2016-06-04,2.0556277052
2016-06-11,2.2997135743999997
2016-06-17,2.37207
2016-06-27,2.24713
2016-07-08,2.37963
2016-07-15,2.11175
2016-07-22,2.3268
2016-07-29,2.4203900000000003
2016-08-05,2.25828
2016-08-12,2.50438
2016-08-19,2.30613
2016-08-26,2.31728
2016-09-02,2.5385
2016-09-09,2.33657
2016-09-16,2.49336
2016-09-23,2.1024000000000003
2016-09-30,2.55706
2016-10-12,2.64756
2016-10-19,2.19999
2016-10-27,2.43145
2016-11-03,2.28974
2016-11-12,2.19448
2016-11-23,2.00062
2016-12-04,2.08428
2016-12-19,2.00034
2017-03-19,2.21521
2017-04-12,2.14226
2017-04-30,2.1058
2017-05-14,1.92488
2017-05-30,1.6295899999999999
2017-06-15,1.9925499999999998
2017-06-30,2.22698
2017-07-13,2.19911
2017-07-30,2.2417000000000002
2017-08-25,2.47103
2017-09-14,2.5168600000000003
2017-09-27,2.42601
2017-10-14,2.28766
2017-10-23,2.27117
2017-11-03,2.2991
2017-11-16,2.27824
2017-12-19,2.0300599999999998
2018-01-05,2.0708599999999997
2018-01-25,2.18996
2018-03-03,2.18929
2018-03-17,2.1998
2018-05-07,1.87546
2018-05-25,2.46408
2018-06-08,2.52399
2018-06-15,2.39472
2018-06-25,2.42739
2018-07-09,2.58552
2018-07-15,2.5202299999999997
2018-08-10,2.6508900000000004
2018-08-17,2.43421
2018-08-24,2.34372
2018-09-07,2.24235
2018-09-14,2.32895
2018-09-21,2.45538
2018-09-28,2.47191
