date,cobalt
YYYY-MM-DD,ppb
2014-12-12,0.05003
2015-05-11,0.04268
2015-05-24,0.04772
2015-06-02,0.04822
2015-06-18,0.047470000000000005
2015-07-02,0.041330000000000006
2015-07-15,0.028
2015-08-02,0.04887
2015-08-09,0.04027
2015-10-04,0.033800000000000004
2015-10-13,0.03479
2015-10-26,0.02952
2015-11-09,0.08361
2016-05-12,0.0380406242
2016-05-20,0.10300564720000002
2016-05-27,0.04006830830000001
2016-06-04,0.07719461999999999
2016-06-11,0.0610540412
2016-06-17,0.0408
2016-06-27,0.02828
2016-07-08,0.04832
2016-07-15,0.0401
2016-07-22,0.09197
2016-07-29,0.03714
2016-08-05,0.043340000000000004
2016-08-12,0.06303
2016-08-19,0.042589999999999996
2016-08-26,0.048139999999999995
2016-09-02,0.04098
2016-09-09,0.045129999999999997
2016-09-16,0.04191
2016-09-23,0.15541
2016-09-30,0.03608
2016-10-12,0.033409999999999995
2016-10-19,0.04388
2016-10-27,0.04143
2016-11-03,0.03574
2016-11-12,0.04005
2017-05-30,0.042649999999999993
2017-06-15,0.044149999999999995
2017-06-30,0.03763
2017-07-13,0.0276
2017-07-30,0.02772
2017-08-25,0.03648
2017-09-14,0.04561
2017-09-27,0.06548
2017-10-14,0.04027
2017-10-23,0.03578
2017-11-03,0.040749999999999995
2018-05-25,0.040150000000000005
2018-06-08,0.04101
2018-06-15,0.02565
2018-06-25,0.0267
2018-07-09,0.04116
2018-07-15,0.03573
