date,thorium
YYYY-MM-DD,ppb
2014-12-07,0.00174
2015-02-07,0.00164
2015-02-19,0.00229
2015-03-16,0.00243
2015-04-19,0.00234
2015-05-02,0.02576
2015-05-11,0.00347
2015-05-24,0.00034
2015-06-02,0.01201
2015-06-18,0.017570000000000002
2015-07-02,0.00203
2015-07-15,0.00349
2015-08-02,0.0016
2015-08-09,0.0011
2015-10-04,0.0182
2015-10-13,0.00078
2015-10-26,0.00321
2015-11-09,0.00048
2015-11-23,0.00148
2015-12-09,0.0
2015-12-30,0.00029
2016-01-08,0.0
2016-01-18,0.01847
2016-01-28,0.00334
2016-02-12,0.00051
2016-02-21,0.004200000000000001
2016-03-09,0.0012300000000000002
2016-03-24,0.01584
2016-03-31,0.00114
2016-04-08,0.00173
2016-04-21,0.00184
2016-05-02,0.01656006
2016-05-12,0.0
2016-05-20,0.0
2016-05-27,0.0
2016-06-04,0.0
2016-06-11,0.009647325
2016-06-17,0.02626
2016-06-27,0.0
2016-07-08,0.006840000000000001
2016-07-15,0.0009500000000000001
2016-07-22,0.0017699999999999999
2016-07-29,0.0
2016-08-05,0.0
2016-08-12,0.00053
2016-08-19,0.02175
2016-08-26,0.0
2016-08-27,0.0
2016-09-02,0.0031599999999999996
2016-09-09,0.0
2016-09-16,0.00214
2016-09-23,0.0
2016-09-30,0.0015400000000000001
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.0019000000000000002
2016-11-03,0.0
2016-11-12,0.0
2016-11-23,0.0
2016-12-04,0.01847
2016-12-19,0.0018000000000000002
2017-02-01,0.0006000000000000001
2017-03-19,0.0
2017-04-12,0.0
2017-04-30,0.0
2017-05-11,0.0
2017-05-30,0.00213
2017-06-15,0.0
2017-06-24,0.00255
2017-06-30,0.00583
2017-07-13,9.999999999999999e-06
2017-07-30,0.00069
2017-08-25,0.0
2017-09-14,0.0053
2017-09-27,0.0
2017-10-14,0.0043300000000000005
2017-10-23,0.00039
2017-11-03,0.00445
2017-11-16,0.0008600000000000001
2017-12-19,0.0
2018-01-06,0.0
2018-01-26,0.0
2018-03-03,0.0
2018-03-04,0.0
2018-03-17,0.0
2018-05-07,0.0
2018-05-25,0.0
2018-06-08,0.0
2018-06-15,0.0
2018-06-25,0.0
2018-07-11,0.0
2018-07-15,0.0
2018-08-10,0.0
2018-08-17,0.0031799999999999997
2018-08-24,0.00288
2018-09-07,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-10-05,0.0
2018-10-12,0.0
2018-10-18,0.0
2018-10-25,0.0
2018-11-02,0.0
2018-11-10,0.0
2018-11-17,0.0
2019-03-18,0.029849999999999998
2019-03-30,0.02835
2019-04-18,0.03029
2019-05-02,0.02865
2019-05-08,0.029269999999999997
2019-05-31,0.0
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.0
2019-06-27,0.0
2019-07-05,0.0
2019-07-14,0.0
2019-07-19,0.0
2019-07-26,0.0
2019-08-02,0.0
2019-08-09,0.0
2019-08-16,0.0
2019-08-23,0.0
2019-08-30,0.05913
2019-09-06,0.05987
2019-09-13,0.0
2019-09-20,0.0
2019-09-27,0.0
2019-10-04,0.0
2019-10-11,0.0
2019-10-19,0.0
2019-10-25,0.017750000000000002
2019-11-03,0.042519999999999995
2019-11-08,0.0
2019-11-15,0.0
2019-11-22,0.0
2019-12-04,0.0
2019-12-12,0.00937
2019-12-20,0.00788
2020-01-08,0.01516
2020-01-15,0.01999
2020-01-21,0.00272
2020-01-28,0.009349999999999999
2020-02-11,0.07431
2020-02-20,0.06953
2020-03-01,0.06771
2020-03-11,0.06756
2020-03-17,0.06274
2020-04-01,0.062240000000000004
2020-04-09,0.06658
2020-04-14,0.06729
2020-04-24,0.06581000000000001
2020-04-28,0.058399999999999994
2020-05-14,0.07626
2020-05-22,0.06831000000000001
2020-05-29,0.0705
2020-06-05,0.06877
2020-06-12,0.06368
2020-06-19,0.05946
2020-06-26,0.06378
2020-07-02,0.06559
2020-07-10,0.06552
2020-07-17,0.058910000000000004
2020-07-23,0.0613
2020-07-30,0.07016
2020-08-07,0.06129
2020-08-14,0.055380000000000006
2020-08-20,0.06471
2020-08-27,0.061939999999999995
2020-09-03,0.06849
2020-09-11,0.06133
2020-09-18,0.06365
2020-09-24,0.05887
2020-10-01,0.061900000000000004
2020-10-08,0.06408
2020-10-16,0.058199999999999995
2020-10-23,0.06906999999999999
2020-10-27,0.06479
2020-11-06,0.06058
2020-11-13,0.05950999999999999
2020-11-20,0.05887
2020-12-04,0.06242
2020-12-31,0.060730000000000006
2021-01-08,0.058269999999999995
2021-01-15,0.06116
2021-01-21,0.06284
2021-01-28,0.06319
2021-02-05,0.06456
2021-02-11,0.057999999999999996
2021-02-17,0.05935
2021-02-25,0.0586
2021-03-03,0.05778
2021-03-10,0.05392
2021-03-19,0.0564
2021-03-25,0.05938
2021-03-30,0.05721
2021-04-07,0.05083
2021-04-14,0.05558
2021-05-17,0.05064
2021-05-28,0.04852
2021-06-04,0.05063
2021-06-11,0.0
2021-06-18,0.0
2021-06-24,0.0
2021-07-02,0.0
2021-07-09,0.0
2021-07-15,0.0
2021-07-23,0.0
2021-07-30,0.00094
2021-08-06,0.0
2021-08-13,0.0007645
2021-08-19,0.0
2021-08-27,0.0
2021-09-03,0.0
2021-10-01,0.0006156
2021-10-07,0.0
2021-10-22,0.001263
2021-10-27,0.0089598
2021-11-03,0.007727100000000001
2021-11-11,0.0020358
2021-12-20,0.0029542
2022-10-15,0.0005606000000000001
