date,iron
YYYY-MM-DD,ppb
2020-01-24,44.95849
2020-02-26,51.19509
2020-03-04,42.1088
2020-03-10,51.914100000000005
2020-06-27,105.27243
2020-07-01,103.89098000000001
2020-07-06,100.19497
2020-07-13,148.91294
2020-07-20,135.26934
2020-07-22,133.1419
2020-07-28,146.85754
2020-08-04,156.43083000000001
2020-08-11,154.65039000000002
2020-08-18,188.47226
2020-08-26,182.62022000000002
2020-09-01,222.89387000000002
2020-09-08,195.20626
2020-09-15,152.40863
2020-09-21,157.42974999999998
