date,molybdenum
YYYY-MM-DD,ppb
2015-06-29,4.079166308
2015-07-08,3.6433181234
2015-07-13,2.673712954
2015-07-22,2.3353617535
2015-08-03,2.5062676186
2015-08-17,1.1866362282
2015-08-24,1.1188567236
2015-10-21,2.8719200000000003
2015-11-01,0.61828
2015-11-09,0.7703
2015-11-17,0.5840299999999999
2015-11-23,2.3167299999999997
2015-12-03,2.73968
2015-12-14,2.6274100000000002
2015-12-22,2.47991
2015-12-28,1.9725799999999998
2016-01-04,1.6903099999999998
2016-01-12,1.60617
2016-02-02,2.9796899999999997
2016-02-15,2.36488
2016-02-23,1.61755
2016-02-29,2.75403
2016-03-08,2.58675
2016-03-15,2.4254800000000003
2016-03-21,1.78206
2016-03-29,1.57233
2016-04-05,2.22253
2016-04-12,2.31841
2016-04-19,2.09877
2016-04-25,4.18188
2016-05-03,4.0767
2016-05-11,3.69896
2016-05-17,3.6402400000000004
2016-05-27,4.06728
2016-06-01,4.14238
2016-06-09,3.87335
2016-06-16,3.36723
2016-06-22,3.32633
2016-06-29,3.28581
2016-07-08,2.4538599999999997
2016-07-15,2.06309
2016-07-22,1.8255299999999999
2016-07-29,1.89947
2016-08-05,2.29742
2016-08-12,2.91685
2016-08-19,2.7865699999999998
2016-08-26,2.48103
2016-09-02,2.81426
2016-09-09,2.76518
2016-09-16,2.50259
2016-09-23,2.71002
2016-10-01,2.8851700000000005
2016-10-12,2.2725600000000004
2016-10-19,2.09678
2016-10-21,1.54022
2016-10-27,1.9704
2016-11-03,2.30944
2016-11-12,2.06838
2016-11-22,1.6087000000000002
2016-11-29,1.21888
2016-12-06,2.22439
2016-12-13,1.66956
2016-12-27,1.51078
2017-01-03,2.26327
2017-01-17,2.06501
2017-01-24,1.93221
2017-01-31,1.5538699999999999
2017-02-07,1.4521300000000001
2017-02-15,1.2525
2017-02-21,1.1587100000000001
2017-02-28,2.09945
2017-03-09,1.8302299999999998
2017-03-14,1.44807
2017-03-21,1.17541
2017-03-28,1.26531
2017-04-04,1.15713
2017-04-11,1.08619
2017-04-18,3.1033
2017-04-25,4.52442
2017-05-02,3.7030999999999996
2017-05-09,4.09854
2017-05-16,4.192159999999999
2017-05-23,4.1244
2017-05-30,4.00636
2017-06-01,3.6581200000000003
2017-06-16,3.7705699999999998
2017-06-30,2.4543
2017-07-30,1.68914
2017-08-25,2.01493
2017-09-14,1.86233
2017-09-27,2.21019
2017-10-10,2.42222
2017-10-14,1.5287600000000001
2017-10-17,1.88419
2017-10-23,1.62747
2017-10-24,1.5384
2017-10-31,1.93172
2017-11-03,1.63041
2017-11-07,1.9737
2017-11-14,2.16479
2017-11-15,2.06575
2017-11-21,2.14605
2017-11-24,2.16479
2017-11-28,2.02379
2017-12-05,1.9236300000000002
2017-12-12,1.6050200000000001
2017-12-19,2.06008
2017-12-26,1.5878
2018-01-02,1.1551200000000001
2018-01-09,1.8024499999999999
2018-01-16,1.6662599999999999
2018-01-23,1.2196500000000001
2018-01-30,1.13286
2018-02-06,1.73891
2018-02-13,1.04974
2018-02-20,1.7907799999999998
2018-02-27,1.65321
2018-03-06,1.55637
2018-03-13,1.6917099999999998
2018-03-20,2.65752
2018-03-27,2.04126
2018-04-03,2.67771
2018-04-10,2.5727
2018-04-17,2.46477
2018-04-24,4.41961
2018-05-01,4.59973
2018-05-25,4.07261
2018-06-09,3.17441
2018-06-15,3.29939
2018-06-25,2.95747
2018-07-11,2.5657
2018-07-16,2.45761
2018-08-10,2.3689
2018-08-17,2.92329
2018-08-24,3.4528399999999997
2018-09-07,3.75054
2018-09-14,3.39232
2018-09-21,2.89806
2018-09-28,2.8617999999999997
2018-10-05,2.7349099999999997
2018-10-12,2.7603299999999997
2018-10-19,2.62899
2018-10-25,2.42891
2018-11-02,2.44739
2019-05-07,3.8644
2019-06-23,3.5995100000000004
2019-06-27,3.30457
2019-07-05,2.7634999999999996
2019-07-14,2.4604500000000002
2019-07-19,2.10596
2019-07-26,2.01318
2019-08-02,1.522
2019-08-09,1.63624
2019-08-16,2.44491
2019-08-23,4.44006
2019-08-30,3.92681
2019-09-06,3.7317299999999998
2019-09-13,2.363
2019-09-20,2.5620900000000004
2019-09-27,2.41973
2019-10-04,2.3297
2019-10-11,2.3034
2019-10-19,2.20703
2020-05-22,4.445930000000001
2020-05-29,3.8214799999999998
2020-06-05,3.44855
2020-06-12,3.3399099999999997
2020-06-19,3.07415
2020-06-26,2.40584
2020-07-02,1.9753399999999999
2020-07-10,2.34767
2020-07-17,2.01653
2020-07-23,1.5559
2020-07-30,1.79188
2020-08-07,1.82259
2020-08-14,1.88903
2020-08-20,1.1381299999999999
2020-08-27,1.6898499999999999
2020-09-03,1.7760500000000001
2020-09-11,1.4710500000000002
2020-09-18,1.65603
2020-09-24,1.56115
2020-10-01,1.3555000000000001
2020-10-08,1.3233300000000001
2020-10-16,2.09807
2020-10-23,1.8101500000000001
2020-11-06,1.9869899999999998
2021-05-19,3.09754
2021-05-28,2.9349
2021-06-04,2.50916
2021-06-11,3.1094899999999996
2021-06-18,3.20315
2021-06-24,2.58559
2021-07-02,2.48233
2021-07-09,1.9403100000000002
2021-07-15,2.07794
2021-07-23,1.8560599999999998
2021-07-30,2.0188
2021-08-06,1.26298
2021-08-13,1.6613552
2021-08-19,2.4746132000000003
2021-08-27,2.3330736
2021-09-03,2.3280637
2021-10-01,2.1843862
2021-10-07,2.3493347
2021-10-22,2.5407623
2022-10-15,2.2124739
