date,titanium
YYYY-MM-DD,ppb
2017-02-08,0.0
2017-02-28,0.0
2017-03-01,1.17316
2017-03-24,0.0
2017-03-26,0.0
2018-02-28,0.37783
2018-03-02,0.38032999999999995
2018-03-05,0.05187
2018-03-15,0.58168
2018-03-16,0.0
2018-03-19,0.05163
2018-03-23,0.0
2018-03-24,0.0
2018-04-06,0.49473999999999996
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.09967000000000001
2018-04-21,0.0
2018-05-03,0.3148
2018-06-17,0.18030999999999997
2018-06-18,0.05829
2018-07-08,0.92073
2018-07-09,0.16607
2018-07-11,0.33515999999999996
2019-06-19,2.2081999999999997
2019-07-01,4.44534
2019-07-26,5.0551
2019-07-27,33.01641
2019-07-28,1.08108
2019-07-31,1.1811099999999999
2019-08-05,1.05314
2020-02-05,1.46907
