date,copper
YYYY-MM-DD,ppb
2014-12-12,1.16961
2015-05-11,0.71476
2015-05-24,0.6261099999999999
2015-06-02,1.00898
2015-06-18,0.9525
2015-07-02,0.65398
2015-07-15,0.7993899999999999
2015-08-02,26.569020000000002
2015-08-09,1.23813
2015-10-04,0.66882
2015-10-13,0.73292
2015-10-26,0.5903
2015-11-09,2.07411
2016-05-12,1.7454204548
2016-05-20,2.6583997846000003
2016-05-27,2.2312593451000002
2016-06-04,2.3546175444
2016-06-11,2.2811281521
2016-06-17,0.8634799999999999
2016-06-27,0.70177
2016-07-08,0.6825000000000001
2016-07-15,0.90061
2016-07-22,0.71374
2016-07-29,0.6596599999999999
2016-08-05,0.68438
2016-08-12,0.76727
2016-08-19,0.5276000000000001
2016-08-26,0.50952
2016-09-02,0.63321
2016-09-09,0.18808999999999998
2016-09-16,0.12049000000000001
2016-09-23,0.0
2016-09-30,3.65925
2016-10-12,1.3281999999999998
2016-10-19,1.51422
2016-10-27,0.7264700000000001
2016-11-03,0.7392700000000001
2016-11-12,0.66199
2017-05-30,0.75735
2017-06-15,1.65297
2017-06-30,0.50068
2017-07-13,0.8128000000000001
2017-07-30,0.58814
2017-08-25,0.5363
2017-09-14,0.9308
2017-09-27,1.07376
2017-10-14,0.58295
2017-10-23,0.82594
2017-11-03,1.1799600000000001
2018-05-25,4.3037399999999995
2018-06-08,1.7055600000000002
2018-06-15,1.23318
2018-06-25,0.9444600000000001
2018-07-09,0.83078
2018-07-15,1.2296500000000001
