date,tin
YYYY-MM-DD,ppb
2016-08-05,0.54824
2016-08-12,0.32632
2016-08-19,0.18919999999999998
2016-08-26,0.09299
2016-09-02,0.10364
2016-09-09,0.07075
2016-09-16,0.11262
2016-10-01,0.04655
2016-10-12,0.07636000000000001
2016-10-19,0.10703000000000001
2016-10-27,0.0
2016-11-03,0.0
2016-11-12,0.0
2017-06-16,0.07742
2017-08-04,0.046990000000000004
2017-08-25,0.06621
2017-09-27,0.0537
2017-10-05,0.0
2017-10-12,0.020409999999999998
2017-10-13,0.0
2017-10-24,0.0
2017-11-03,0.0
2017-11-15,0.0
2018-05-25,0.0
2018-06-09,0.0
2018-06-15,0.0
2018-06-25,0.0
2018-07-11,0.0
2018-07-16,0.0
2018-08-24,0.20136
2018-08-27,0.0
2019-06-23,0.0813
2019-06-27,0.0
2019-07-05,0.25185
2019-07-14,0.04446
2019-07-19,0.0
2019-07-26,0.0
2019-08-02,0.01841
2019-08-09,0.19829
2019-08-16,0.04125
2019-08-23,0.17796
2019-08-30,0.23045
2019-09-06,0.07207
2019-09-20,0.00485
2019-09-27,0.03791
2019-10-04,0.21760000000000002
2020-03-01,0.28015999999999996
2020-04-01,0.26496
2020-04-28,0.28930999999999996
2020-05-22,0.20504999999999998
2020-05-29,0.42782
2020-06-08,0.33505
2020-06-12,0.27557000000000004
2020-06-19,0.24008000000000002
2020-06-26,0.25432
2020-07-02,0.15091
2020-07-10,0.25021000000000004
2020-07-17,0.33148999999999995
2020-07-23,0.18839999999999998
2020-07-30,0.22161
2020-08-07,0.17895
2020-08-14,0.26634
2020-08-20,0.29577
2020-08-27,0.16724
2020-09-03,0.20222
2020-09-11,0.21967
2020-09-18,0.37198000000000003
2020-09-24,0.34961
2020-10-01,0.25605
2020-10-08,0.16323000000000001
2020-10-16,0.23972
2020-10-23,0.31838
2020-11-06,0.28373
2021-01-21,0.16201
2021-02-17,0.29059
2021-03-10,51.85266
2021-04-14,18.76662
2021-05-19,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.0
2021-06-24,0.0
2021-07-09,0.0
2021-07-15,0.8419699999999999
2021-07-23,0.0
2021-07-30,0.0
2021-08-06,0.0
2021-08-13,0.0383574
2021-08-19,0.0767582
2021-08-27,0.0328124
2021-09-03,0.10102730000000001
2021-10-01,0.0680562
2021-10-07,0.044540500000000004
2021-10-22,-9999.0
2021-11-03,-9999.0
2021-11-11,-9999.0
2021-12-20,-9999.0
