date,boron
YYYY-MM-DD,ppb
2019-05-30,55.56445
2019-06-12,50.863389999999995
2019-06-19,51.077510000000004
2019-06-29,50.82024
2019-07-15,96.26454000000001
2019-07-18,50.822599999999994
2019-07-24,280.17291
2019-07-30,108.58027
2019-08-06,57.55142
2019-08-14,64.09752
2019-08-21,61.17165
2020-01-15,57.503640000000004
2020-02-08,53.805310000000006
2020-02-18,56.63284
2020-03-05,51.60481
2020-03-18,52.374
2020-03-30,53.54706
2020-08-30,62.97237
2020-09-10,63.69294
2020-09-18,63.38346
2020-09-28,59.647189999999995
2020-10-06,61.678509999999996
2020-10-16,60.175580000000004
2020-10-23,61.99151
2020-10-30,60.76964
2020-11-06,60.43643
2020-11-14,62.10878
