date,magnesium
YYYY-MM-DD,ppb
2019-04-27,12589.46574
2019-05-10,9956.24819
2019-05-19,10791.193729999999
2019-05-24,11637.05596
2019-06-03,11024.82409
2019-06-18,10585.19915
2019-07-01,10845.13761
2019-07-16,11106.029390000002
2019-08-15,10627.44753
2019-09-05,12468.28203
2019-10-03,12694.414690000001
2020-05-28,16086.69112
2021-05-10,11275.199520000002
2021-05-24,9363.05024
2021-06-21,9670.585837999999
2021-06-30,10026.6162947
2021-07-22,10449.221569700001
2021-08-05,11419.862547699999
2021-08-20,11707.797985100002
2021-09-30,11311.615192199999
