date,nickel
YYYY-MM-DD,ppb
2014-12-07,0.0
2015-01-24,0.0
2015-02-07,0.0
2015-03-16,0.0
2015-04-19,0.12686
2015-05-11,1.25524
2015-05-24,1.2776999999999998
2015-06-02,1.23503
2015-06-18,0.79
2015-07-02,1.00512
2015-07-15,0.95509
2015-08-02,0.18373
2015-08-09,0.0
2015-10-04,1.45516
2015-10-13,1.72126
2015-10-26,1.45072
2015-11-09,1.39884
2015-11-23,1.4463899999999998
2015-12-09,1.44815
2015-12-30,1.3706099999999999
2016-01-08,1.40433
2016-01-18,1.4392
2016-01-28,1.43652
2016-02-12,1.3461100000000001
2016-02-21,1.5154
2016-03-09,1.50587
2016-03-24,1.34049
2016-03-31,1.52495
2016-04-08,2.01986
2016-04-21,1.98908
2016-05-02,1.2049190815
2016-05-12,1.3482283419
2016-05-20,1.3828357164999998
2016-05-27,1.3871569271999997
2016-06-04,1.270182795
2016-06-11,1.4452931942
2016-06-17,1.12551
2016-06-27,1.04051
2016-07-08,2.7788600000000003
2016-07-15,1.20675
2016-07-22,1.44286
2016-07-29,1.4240300000000001
2016-08-05,1.5016399999999999
2016-08-12,1.51065
2016-08-19,1.34811
2016-08-26,1.5638299999999998
2016-09-02,1.7626300000000001
2016-09-09,1.4924499999999998
2016-09-16,1.56053
2016-09-23,1.33439
2016-09-30,1.6477
2016-10-12,2.09348
2016-10-19,1.7535999999999998
2016-10-27,2.07081
2016-11-03,1.9467499999999998
2016-11-12,1.97696
2016-11-23,2.14289
2016-12-04,1.743
2017-04-12,1.76821
2017-04-30,1.77489
2017-05-14,1.50157
2017-05-30,2.7178000000000004
2017-06-15,1.37847
2017-06-30,1.5692300000000001
2017-07-30,4.49406
2017-08-25,1.8044799999999999
2017-09-14,2.0209099999999998
2017-09-27,1.85969
2017-10-14,1.98055
2017-10-23,1.9270100000000001
2017-11-16,1.97261
2018-03-03,1.61598
2018-05-07,1.39769
2018-05-25,1.3328499999999999
2018-06-08,1.3933300000000002
2018-06-15,1.52698
2018-06-25,1.64649
2018-07-09,1.97615
2018-07-15,1.62283
2018-08-10,1.5168000000000001
2018-08-17,1.5070800000000002
2018-08-24,1.6623199999999998
2018-09-07,1.61742
2018-09-14,1.7778399999999999
2018-09-21,1.7941799999999999
2018-09-28,1.6888900000000002
