date,molybdenum
YYYY-MM-DD,ppb
2019-04-27,0.8763
2019-05-11,1.394
2019-05-19,0.49527
2019-06-18,14.642800000000001
2019-07-01,9.0256
2019-07-09,23.53095
2019-07-16,29.6834
2019-08-13,32.672180000000004
2019-09-05,25.46946
2019-10-02,16.87835
2020-04-21,4.9055
2020-05-13,2.37704
2020-05-28,0.61235
2020-06-10,2.28392
2020-06-24,6.17925
2020-07-08,19.22557
2020-08-03,18.38379
2020-08-26,13.35326
2020-09-29,9.91236
2020-11-03,6.63059
2021-05-10,5.20104
2021-05-24,6.79584
2021-06-17,12.1670141
2021-06-30,18.0232621
2021-07-22,17.9356974
2021-08-20,15.0279779
2021-09-30,10.092408500000001
