date,iron
YYYY-MM-DD,ppb
2019-04-27,30672.81667
2019-05-10,3617.36202
2019-05-19,8329.87942
2019-05-24,11909.45035
2019-06-03,10873.009540000001
2019-06-18,4640.32133
2019-07-01,1989.61881
2019-07-09,2375.47232
2019-07-16,1084.7203399999999
2019-08-15,4644.46929
2019-09-05,1437.7776800000001
2019-10-02,2859.3935199999996
2020-04-21,1592.1804599999998
2020-05-13,11041.393
2020-05-28,579.6417
2020-06-10,3364.05936
2020-06-24,4652.03462
2020-07-08,2508.40672
2020-08-04,3300.6467700000003
2020-08-26,2679.27277
2020-09-29,2532.58214
2020-11-03,2791.4037000000003
2021-05-10,447.45477
2021-05-24,1975.28644
2021-06-17,2714.5751322
2021-06-30,2940.2720222
2021-07-22,320.6776628
2021-08-20,139.2503219
