date,calcium
YYYY-MM-DD,ppb
2019-04-27,60368.327280000005
2019-05-10,50842.28478
2019-05-19,40444.12483
2019-05-24,34301.86189
2019-06-03,36304.64234
2019-06-18,39042.387010000006
2019-07-01,35067.63703
2019-07-09,37562.84123
2019-07-16,38840.87832
2019-08-15,33344.91811
2019-09-05,38222.01981
2019-10-02,28376.36809
2020-04-21,47161.123250000004
2020-05-28,47085.52089
2020-06-10,45392.07189
2020-06-24,37337.39575
2020-07-08,36916.65816
2020-08-04,38922.29135
2020-08-26,38790.76311
2020-09-29,37343.04936
2020-11-03,36670.72597
2021-05-10,42187.66491000001
2021-05-24,47751.58272
2021-06-17,46482.804058
2021-06-30,44477.819459499995
2021-07-22,40644.8316539
2021-08-20,40496.6989901
2021-09-30,44490.1601916
