date,boron
YYYY-MM-DD,ppb
2020-05-21,6.8675299999999995
2020-05-27,1.86538
2020-06-03,5.685829999999999
2020-06-09,2.13099
2020-06-17,21.396359999999998
2020-06-25,2.87153
2020-06-30,2.90224
2020-07-07,2.54731
2020-07-14,10.998719999999999
2020-07-22,6.551080000000001
2020-07-27,3.87573
2020-08-02,2.62868
2020-08-10,3.24384
2020-08-18,3.96511
2020-08-24,3.43103
2020-08-31,3.45908
2020-09-15,3.1785200000000002
2020-09-22,3.7633699999999997
2020-09-28,2.9870099999999997
2020-10-08,2.40279
2020-10-14,2.862
2020-10-22,2.88691
2020-11-11,2.19886
2020-12-08,1.21257
2020-12-29,1.19607
2021-01-29,1.0098500000000001
2021-02-09,0.80893
2021-03-10,1.99234
2021-04-16,2.28008
2021-04-29,1.3223699999999998
2021-05-12,0.9477099999999999
2021-05-20,1.02158
2021-05-26,2.04651
2021-06-01,1.39625
2021-06-08,3.8157400000000004
2021-06-14,4.15088
2021-06-21,3.7682100000000003
2021-06-29,4.2096
2021-07-08,4.16015
2021-07-21,3.42393
2021-08-05,2.5152900000000002
2021-08-11,2.29107
2021-08-18,2.23109
2021-08-26,1.96321
2021-08-30,2.23901
2021-09-12,2.2352
2021-10-06,1.4706
2021-10-13,2.1420862
2021-11-05,1.8464654
2021-11-12,1.130476
2021-12-16,15.8206442
