date,zinc
YYYY-MM-DD,ppb
2019-04-27,68.40325
2019-05-10,86.61609
2019-05-19,46.88158
2019-05-24,0.0
2019-06-03,32.5839
2019-06-18,36.32294
2019-07-01,42.787620000000004
2019-07-09,48.36288
2019-07-16,34.75322
2019-08-15,44.23892000000001
2019-09-05,79.46439
2019-10-02,35.17327
2020-04-21,49.365899999999996
2020-05-28,58.217169999999996
2020-06-10,58.051680000000005
2020-06-24,58.241389999999996
2020-07-08,52.75329
2020-08-04,56.19954
2020-08-26,46.26079
2020-09-29,224.26429
2020-11-03,39.30801
2021-05-10,1419.77989
2021-05-24,65.75619999999999
2021-06-17,1140.6679913
2021-06-30,42.219881
2021-07-22,49.861759899999996
2021-08-20,160.1048351
2021-09-30,43.79383
