date,magnesium
YYYY-MM-DD,ppb
2017-02-08,22.665259999999996
2017-02-28,25.426319999999997
2017-03-01,1948.10167
2017-03-24,60.59756
2017-03-26,67.6738
2018-02-28,146.53966
2018-03-02,344.75406999999996
2018-03-05,68.38335
2018-03-15,363.36428
2018-03-16,28.43572
2018-03-19,133.78012999999999
2018-03-23,34.728970000000004
2018-03-24,19.27273
2018-04-06,141.66918
2018-04-07,23.48602
2018-04-08,20.94662
2018-04-09,57.95209
2018-04-21,62.82040000000001
2018-05-03,72.88537
2018-06-17,45.39987
2018-06-18,21.68939
2018-07-08,169.79541999999998
2018-07-09,46.74485
2018-07-11,119.26084
2019-06-19,34.764309999999995
2019-07-01,281.85641
2019-07-26,107.18766000000001
2019-07-27,130.79601
2019-07-28,40.077040000000004
2019-07-31,55.24732
2019-08-05,35.34123
2020-02-05,3.10944
