date,lead
YYYY-MM-DD,ppb
2014-12-12,0.02785
2015-01-24,0.019889999999999998
2015-02-07,0.02726
2015-03-16,0.03254
2015-04-19,0.05252
2015-05-11,0.00071
2015-05-24,0.00135
2015-06-02,0.00811
2015-06-18,0.0311
2015-07-02,0.00112
2015-07-15,0.009779999999999999
2015-08-02,0.04285
2015-08-09,0.02578
2015-10-04,0.00821
2015-10-13,0.020999999999999998
2015-10-26,0.29825
2015-11-09,0.008450000000000001
2015-11-23,0.00424
2015-12-09,0.00216
2016-01-28,0.00842
2016-02-12,0.00844
2016-02-21,0.01412
2016-03-09,0.013829999999999999
2016-03-24,0.01448
2016-03-31,0.010889999999999999
2016-04-08,0.025400000000000002
2016-04-21,0.04556
2016-05-02,0.0
2016-05-27,0.0068039048
2016-06-04,0.346522212
2016-06-17,0.0
2016-06-27,0.07318
2016-07-08,0.10099999999999999
2016-07-15,0.025820000000000003
2016-07-22,0.03909
2016-07-29,0.12241
2016-08-05,0.020699999999999996
2016-08-12,0.04778
2016-08-19,0.06869
2016-08-26,0.03798
2016-09-02,0.067
2016-09-09,0.06207
2016-09-16,0.03037
2016-09-23,0.03863
2016-09-30,0.06871000000000001
2016-10-12,0.0
2016-10-19,0.0278
2016-10-27,0.02169
2016-11-03,0.02404
2016-11-12,0.01705
2016-11-23,0.07572
2017-03-19,0.01252
2017-04-12,0.09717
2017-04-30,0.02982
2017-06-30,0.07291
2017-07-30,0.020669999999999997
2017-08-25,0.02258
2017-09-14,0.024329999999999997
2017-09-27,0.03328
2017-10-14,0.019620000000000002
2017-10-23,0.016980000000000002
2017-11-03,0.014159999999999999
2017-11-16,0.01006
2018-03-03,0.11123
2018-05-25,0.021410000000000002
2018-06-08,0.03103
2018-06-15,0.01541
2018-06-25,0.02404
2018-07-09,0.06309000000000001
2018-07-15,0.055009999999999996
2018-08-10,0.03183
2018-08-17,0.01976
2018-08-24,0.0025099999999999996
2018-09-07,0.08141000000000001
2018-09-14,0.09881
2018-09-28,0.10574
2018-10-05,0.0813
2018-10-12,0.17951
2018-10-18,0.10651000000000001
2018-10-25,0.07846
2018-11-02,0.07357
2018-11-10,0.08376
2018-11-17,0.07933000000000001
2019-02-27,0.00355
2019-03-30,0.0
2019-04-18,0.00881
2019-05-08,0.00181
2019-06-05,0.0196
2019-06-11,0.0
2019-06-21,0.16664
2019-06-27,0.12272999999999999
2019-07-05,0.06484000000000001
2019-07-14,0.05244
2019-07-19,0.03297
2019-07-26,0.503
2019-08-02,0.10457
2019-08-09,0.07112
2019-08-16,0.07191
2019-08-23,0.85864
2019-08-30,0.57443
2019-09-06,0.19119
2019-09-13,0.47414999999999996
2019-09-20,0.0509
2019-09-27,0.04819999999999999
2019-10-04,0.07648
2019-10-11,0.10723999999999999
2019-10-19,0.1017
2019-10-25,0.02165
2019-11-03,0.0
2019-11-08,0.00236
2019-11-15,0.010920000000000001
2019-11-22,0.42686
2019-12-04,0.0020499999999999997
2019-12-12,0.0222
2019-12-20,0.0028899999999999998
2020-01-08,0.01096
2020-01-21,12.3627
2020-01-28,0.014499999999999999
2020-02-11,0.01604
2020-02-20,0.02378
2020-03-11,0.03342
2020-03-17,0.00239
2020-04-03,0.03419
2020-04-09,0.03225
2020-04-14,0.03695
2020-04-24,0.04662
2020-05-22,0.03338
2020-05-29,0.51462
2020-06-05,0.05348
2020-06-12,0.04773
2020-06-19,0.04035999999999999
2020-06-26,0.0176
2020-07-02,0.032560000000000006
2020-07-10,0.04804
2020-07-17,0.03816
2020-07-23,0.05355
2020-07-30,0.02363
2020-08-07,0.03245
2020-08-14,0.03845
2020-08-20,0.02286
2020-08-27,0.0303
2020-09-03,0.02565
2020-09-11,0.05355
2020-09-18,0.029320000000000002
2020-09-24,0.06172999999999999
2020-10-01,0.02099
2020-10-08,0.17824
2020-10-16,0.15888
2020-10-23,0.02457
2020-10-27,0.015050000000000001
2020-11-06,0.19343
2020-11-13,0.21737
2020-12-04,0.05183
2021-01-08,0.03385
2021-01-15,0.03437
2021-01-28,0.6757599999999999
2021-02-11,0.6988800000000001
2021-03-03,0.8498600000000001
2021-03-19,0.6257699999999999
2021-03-25,0.05616
2021-04-07,0.02965
2021-05-17,0.00275
2021-05-28,0.00235
2021-06-04,0.0424
2021-06-11,0.24680000000000002
2021-06-18,0.09693
2021-06-24,0.0
2021-07-02,0.92683
2021-07-09,0.0
2021-07-15,0.17683000000000001
2021-07-23,0.0
2021-07-30,0.0
2021-07-31,0.0
2021-08-06,0.012440000000000001
2021-08-13,0.0325842
2021-08-19,0.0348117
2021-08-27,0.0153395
2021-09-03,0.022092800000000003
2021-10-01,0.0088503
2021-10-07,0.8171058
2021-10-22,0.0180665
2021-10-27,0.0495185
2021-11-03,0.0938221
2021-11-11,0.0632363
2022-10-15,0.024543299999999997
