date,cadmium
YYYY-MM-DD,ppb
2019-04-27,0.08348
2019-05-11,0.04547
2019-05-19,0.0216
2019-05-24,0.042249999999999996
2019-06-03,0.027039999999999998
2019-06-18,0.05447
2019-07-01,0.054279999999999995
2019-07-09,0.04201
2019-07-16,0.05034
2019-08-13,0.036879999999999996
2019-09-05,0.07485
2019-10-02,0.00856
2020-04-21,0.04891
2020-05-13,0.0
2020-05-28,0.0
2020-06-10,0.01575
2020-06-24,0.01502
2020-07-08,0.02697
2020-08-03,0.09897
2020-08-26,0.0
2020-09-29,0.0
2021-05-10,0.04923
2021-05-24,0.09209999999999999
2021-06-17,0.0217962
2021-06-30,0.1162647
2021-07-22,0.0119977
2021-08-20,0.0278605
2021-09-30,0.0086709
