date,silicon
YYYY-MM-DD,ppb
2019-04-27,9421.38945
2019-05-10,8496.00684
2019-05-19,8490.42898
2019-05-24,8942.20693
2019-06-03,8228.626779999999
2019-06-18,8211.49866
2019-07-01,7651.749220000001
2019-07-09,7766.98257
2019-07-16,8142.21138
2019-08-15,7587.98147
2019-09-05,7959.25331
2019-10-02,8167.07367
2020-04-21,7860.13837
2020-05-13,6782.715829999999
2020-05-28,7225.5733
2020-06-10,7832.07507
2020-06-24,7810.413979999999
2020-07-08,7188.37618
2020-08-04,7066.42578
2020-08-26,7433.51243
2020-09-29,7661.7515300000005
2020-11-03,7763.01961
2021-05-10,7893.3871
2021-05-24,7025.70954
2021-06-17,5824.3380388000005
2021-06-30,8063.001899700001
2021-07-22,6981.3829791
2021-08-20,7579.185746499999
2021-09-30,7484.6323821
