date,sodium
YYYY-MM-DD,ppb
2019-05-10,252334.58922999998
2019-05-24,169406.36888000002
2019-06-03,147314.14092
2019-06-18,160942.39578000002
2019-07-01,137359.00598000002
2019-07-09,146882.19462999998
2019-07-16,146539.72967
2019-08-15,163441.61226
2020-05-13,52313.66771
2020-06-10,78054.00778
2020-06-24,84758.02180999999
2020-07-08,90334.48329999999
2020-08-03,98432.6894
2021-05-10,120958.54740000001
2021-05-24,131454.14522
2021-06-17,145790.34113420002
2021-06-30,156185.3209726
2021-07-22,69297.601561
