date,lead
YYYY-MM-DD,ppb
2020-05-22,0.0
2020-05-29,0.0
2020-06-12,0.79128
2020-06-19,0.6954
2020-06-26,0.7262599999999999
2020-07-02,0.7348
2020-07-10,0.73184
2020-07-17,0.8526499999999999
2020-07-23,1.0291000000000001
2020-07-30,0.69625
2020-08-07,0.73447
2020-08-14,0.717
2020-08-20,0.7227300000000001
2020-08-27,0.70301
2020-09-03,0.7241599999999999
2020-09-11,0.69381
2020-09-18,0.7373399999999999
2020-09-24,0.69534
2020-10-01,0.63632
2020-10-16,0.7187100000000001
2020-10-23,0.67482
2020-11-06,0.72617
2021-01-21,0.6942900000000001
2021-02-17,0.67903
2021-03-10,0.99188
2021-04-14,0.01002
2021-05-19,0.01045
2021-05-28,0.0
2021-06-04,0.01604
2021-06-11,0.0
2021-06-24,0.08037000000000001
2021-07-09,0.0
2021-07-15,0.1002
2021-07-23,0.0
2021-07-30,0.022070000000000003
2021-08-06,0.01804
2021-08-13,0.0295636
2021-08-27,0.009226
2021-09-03,0.0327536
2021-10-01,0.0621163
2021-10-07,0.0049868000000000004
2021-10-22,0.024698400000000002
2021-11-03,0.1639355
2021-11-11,0.1506738
