date,nickel
YYYY-MM-DD,ppb
2016-10-15,1.9334200000000001
2016-10-19,2.45943
2016-10-27,2.6888699999999996
2016-11-03,2.14585
2016-11-12,1.8361399999999999
2016-11-23,2.05628
2016-12-19,2.01927
2017-03-19,2.5690800000000005
2017-04-11,1.8052000000000001
2017-04-12,1.92311
2017-05-14,1.1103
2017-05-30,1.3522500000000002
2017-06-01,1.0495400000000001
2017-06-15,1.09301
2017-06-30,1.30047
2017-07-13,1.27717
2017-07-30,1.55444
2017-08-25,1.45607
2017-09-13,1.56695
2017-09-27,1.48733
2017-10-14,1.57288
2017-10-23,1.61361
2017-10-29,2.1798100000000002
2017-11-03,1.5155399999999999
2017-11-16,1.6152
2017-12-19,1.95048
2018-01-05,2.0324
2018-01-25,2.00151
2018-03-03,1.96302
2018-03-17,1.85028
2018-05-07,14.70237
2018-05-25,1.40065
2018-06-03,1.51172
2018-06-15,1.61774
2018-06-25,1.67184
2018-07-11,1.71127
2018-07-15,1.78781
2018-08-10,1.93098
2018-08-17,2.01098
2018-08-24,1.9556200000000001
