date,potassium
YYYY-MM-DD,ppb
2016-10-15,424.36109999999996
2016-10-19,446.66071
2016-10-27,428.91513000000003
2016-11-03,445.7755
2016-11-12,427.78647
2016-11-23,511.18489
2016-12-19,515.18436
2017-03-19,800.69237
2017-04-11,463.46905
2017-04-12,612.37149
2017-05-14,501.80062
2017-05-30,529.61063
2017-06-01,465.64937999999995
2017-06-15,487.59076999999996
2017-06-30,529.7033
2017-07-13,536.8943
2017-07-30,551.41013
2017-08-25,564.8971300000001
2017-09-13,604.86555
2017-09-27,611.49174
2017-10-14,691.50557
2017-10-23,597.8543
2017-10-29,1200.2054
2017-11-03,594.72247
2017-11-16,591.4983
2017-12-19,521.39314
2018-01-05,515.07176
2018-01-25,537.67224
2018-03-03,495.60641
2018-03-17,507.4887
2018-05-07,402.07614
2018-05-25,414.3654
2018-06-03,440.46612000000005
2018-06-15,440.86633
2018-06-25,452.07987
2018-07-11,466.81364
2018-07-15,482.55772
2018-08-10,491.20598
2018-08-17,536.84119
2018-08-24,498.63856
