date,nickel
YYYY-MM-DD,ppb
2015-03-16,0.0
2015-04-19,0.0
2015-05-02,0.6895800000000001
2015-05-11,0.77191
2015-05-24,0.65697
2015-06-02,0.67095
2015-06-18,0.33329
2015-07-02,0.46176
2015-07-15,0.39923
2015-08-02,0.0
2015-08-09,0.0
2015-10-04,0.83509
2015-10-13,0.84663
2015-10-26,0.78969
2015-11-09,0.82538
2015-11-23,0.74607
2016-04-08,1.0197399999999999
2016-04-21,1.02768
2016-05-02,0.7330408128
2016-05-12,0.6659103923999999
2016-05-20,0.7486245918
2016-05-27,0.643638963
2016-06-04,0.5371689452
2016-06-11,0.6350118908
2016-06-17,0.44809
2016-06-27,0.40057000000000004
2016-07-08,0.7571700000000001
2016-07-15,0.61295
2016-07-22,0.66172
2016-07-29,0.8239000000000001
2016-08-05,0.71141
2016-08-12,0.6294500000000001
2016-08-19,0.71837
2016-08-26,0.64046
2016-09-02,0.6880999999999999
2016-09-09,0.82163
2016-09-16,0.77428
2016-09-23,1.29946
2016-09-30,0.8503700000000001
2016-10-12,1.15272
2016-10-19,0.917
