date,zinc
YYYY-MM-DD,ppb
2015-03-16,12.704880000000001
2015-04-19,12.44898
2015-05-02,0.0
2015-05-11,0.73673
2015-05-24,0.0
2015-06-02,0.0
2015-06-18,0.10704
2015-07-02,0.83119
2015-07-15,0.0
2015-08-02,40.81564
2015-08-09,42.44101
2015-10-04,2.94944
2015-10-13,4.1009
2015-10-26,3.61589
2015-11-09,3.77151
2015-11-23,4.19489
2016-04-08,900.8749
2016-04-21,905.84164
2016-05-02,165.556536878
2016-05-12,122.90393796119999
2016-05-20,73.45848424139999
2016-05-27,112.31210237850001
2016-06-04,49.9084600573
2016-06-11,64.910316527
2016-06-17,334.91936000000004
2016-06-27,40.80536000000001
2016-07-08,39.49412
2016-07-15,73.63633
2016-07-22,150.15603000000002
2016-07-29,191.16556
2016-08-05,38.143299999999996
2016-08-12,56.184459999999994
2016-08-19,77.58464000000001
2016-08-26,173.48699
2016-09-02,74.33946
2016-09-09,45.15912
2016-09-16,34.60452
2016-09-23,51.588649999999994
2016-09-30,46.856629999999996
2016-10-12,35.36576
2016-10-19,154.10059
