date,boron
YYYY-MM-DD,ppb
2016-08-05,60.66772
2016-08-12,34.33557
2016-08-19,95.18935
2016-08-26,241.53412
2016-09-02,230.77226
2016-09-09,235.47695000000002
2016-09-16,242.9579
2016-10-01,225.54587999999998
2016-10-12,230.10276000000002
2016-10-19,218.04449000000002
2016-10-27,230.08787999999998
2016-11-03,232.27499
2016-11-12,226.72984
2017-06-16,254.01197
2017-08-04,256.30490000000003
2017-08-25,258.06646
2017-09-27,255.10764
2017-10-05,257.86580000000004
2017-10-12,260.99831
2017-10-13,252.85326
2017-10-24,256.87873
2017-11-03,259.47116
2017-11-15,266.85020000000003
2018-05-25,253.38767
2018-06-09,248.03093
2018-06-15,245.59352
2018-06-25,249.045
2018-07-11,253.2597
2018-07-16,252.37504
2018-08-24,258.67442
2018-08-27,251.96947
2019-06-23,15.831150000000001
2019-06-27,20.354390000000002
2019-07-05,20.33899
2019-07-14,154.56165000000001
2019-07-19,101.35546
2019-07-26,87.09414000000001
2019-08-02,33.36137
2019-08-09,47.43068
2019-08-16,185.25757
2019-08-23,708.7738899999999
2019-08-30,297.33499
2019-09-06,437.99899000000005
2019-09-20,222.51474000000002
2019-09-27,141.98578
2019-10-04,157.06501
2020-03-01,248.49919
2020-04-01,246.40607
2020-04-28,246.22776000000002
2020-05-22,243.62158999999997
2020-05-29,240.73979000000003
2020-06-08,241.02592
2020-06-12,250.24729000000002
2020-06-19,174.17516
2020-06-26,248.50018
2020-07-02,243.65419
2020-07-10,253.3905
2020-07-17,260.78145
2020-07-23,238.58609
2020-07-30,242.29232
2020-08-07,241.82476000000003
2020-08-14,236.76812999999999
2020-08-20,239.86286
2020-08-27,239.08080999999999
2020-09-03,233.86444999999998
2020-09-11,238.19351
2020-09-18,239.38925
2020-09-24,270.15157999999997
2020-10-01,235.13326
2020-10-08,235.96062
2020-10-16,245.48986
2020-10-23,234.36343
2020-11-06,236.45037
2021-01-21,242.00520999999998
2021-02-17,246.71101
2021-03-10,247.38804
2021-04-14,260.0115
2021-05-19,252.812
2021-05-28,249.5952
2021-06-04,245.7213
2021-06-11,256.70983
2021-06-24,254.88034
2021-07-09,252.62391000000002
2021-07-15,263.84898
2021-07-23,397.56014999999996
2021-07-30,255.91606
2021-08-06,259.13077
2021-08-13,260.15985839999996
2021-08-19,267.9683807
2021-08-27,271.251953
2021-09-03,274.6686566
2021-10-01,280.4752799
2021-10-07,277.4796717
2021-10-22,260.24212850000004
2021-11-03,260.5371247
2021-11-11,269.4078002
2021-12-20,272.8876171
