date,cesium
YYYY-MM-DD,ppb
2014-12-12,0.00618
2015-05-11,0.02046
2015-05-24,0.01852
2015-06-02,0.03064
2015-06-18,0.18610000000000002
2015-07-02,0.01869
2015-07-15,0.10813
2015-08-02,0.00346
2015-08-09,0.00304
2015-10-04,0.16483
2015-10-13,0.1808
2015-10-26,0.19188
2015-11-09,0.20543
2016-05-12,0.0
2016-05-20,0.0300020296
2016-05-27,0.0040480141
2016-06-04,0.010161435600000001
2016-06-11,0.007508103899999999
2016-06-17,0.00031
2016-06-27,0.0006399999999999999
2016-07-08,0.0008100000000000001
2016-07-15,0.00468
2016-07-22,0.00454
2016-07-29,0.0020599999999999998
2016-08-05,0.00183
2016-08-12,0.0023699999999999997
2016-08-19,0.00134
2016-08-26,0.00204
2016-09-02,0.00144
2016-09-09,0.00211
2016-09-16,0.00197
2016-09-23,0.00212
2016-09-30,0.00148
2016-10-12,0.0009000000000000001
2016-10-19,0.0012799999999999999
2016-10-27,0.00157
2016-11-03,0.0020499999999999997
2016-11-12,0.00161
2017-05-30,0.027030000000000002
2017-06-15,0.02482
2017-06-30,0.021220000000000003
2017-07-13,0.02486
2017-07-30,0.01345
2017-08-25,0.019530000000000002
2017-09-14,0.025279999999999997
2017-09-27,0.02359
2017-10-14,0.02484
2017-10-23,0.01594
2017-11-03,0.019750000000000004
2018-05-25,0.00477
2018-06-08,0.0031799999999999997
2018-06-15,0.0034000000000000002
2018-06-25,0.00121
2018-07-09,0.0034200000000000003
2018-07-15,0.00222
