date,manganese
YYYY-MM-DD,ppb
2019-04-27,371.69313999999997
2019-05-11,500.96862
2019-05-19,902.2981199999999
2019-05-24,572.9922899999999
2019-06-03,508.56236
2019-06-18,435.39605
2019-07-01,292.89549999999997
2019-07-09,259.83061
2019-07-16,274.53941
2019-08-13,406.04299
2019-09-05,386.22458
2019-10-02,369.27939000000003
2020-04-21,306.16981
2020-05-13,457.07435
2020-05-28,669.81176
2020-06-10,579.5069
2020-06-24,469.36525000000006
2020-07-08,460.98411
2020-08-03,443.65819
2020-08-26,492.15400999999997
2020-09-29,401.70188
2021-05-10,250.61084999999997
2021-05-24,542.56371
2021-06-17,661.1487531
2021-06-30,383.68286679999994
2021-07-22,319.512894
2021-08-20,388.6420931
2021-09-30,471.70823830000006
