date,silicon
YYYY-MM-DD,ppb
2019-04-27,5783.82086
2019-05-10,5326.9938
2019-05-19,5374.261350000001
2019-05-24,5279.09732
2019-06-03,4889.68746
2019-06-18,4712.90995
2019-07-01,4597.59488
2019-07-09,4780.35052
2019-07-16,5099.25472
2019-08-15,4950.65538
2019-09-05,5307.796630000001
2019-10-02,5688.86912
2020-04-21,4511.15135
2020-05-13,5526.975149999999
2020-05-28,4700.6995799999995
2020-06-10,5521.90004
2020-06-24,5510.5043399999995
2020-07-08,5119.93924
2020-08-04,5331.50073
2020-08-26,5751.236440000001
2020-09-29,5949.325209999999
2020-11-03,6094.1739099999995
2021-05-10,5331.05862
2021-05-24,5399.39315
2021-06-17,4603.2139449
2021-06-30,5541.1841649
2021-07-22,4785.0934548
2021-08-20,4973.8390726
