date,chromium
YYYY-MM-DD,ppb
2019-05-11,0.23987999999999998
2019-05-19,0.33567
2019-05-24,0.29059999999999997
2019-06-03,0.27462
2019-06-18,1.28544
2019-07-01,0.44557
2019-07-09,1.92222
2019-07-16,1.51966
2019-08-13,1.2114500000000001
2019-09-05,5.98398
2020-04-21,0.26583
2020-05-13,0.9476800000000001
2020-05-28,0.35178
2020-06-10,1.63389
2020-06-24,0.30911
2020-07-08,1.42714
2020-08-03,1.21603
2020-08-26,0.13979
2020-09-29,15.71642
2020-11-03,0.42171000000000003
2021-05-10,0.74805
2021-05-24,0.20745
2021-06-17,0.3589905
2021-06-30,0.3881658
2021-07-22,0.3351826
2021-08-20,0.224775
2021-09-30,0.2638488
