date,boron
YYYY-MM-DD,ppb
2020-05-22,69.38007
2020-05-29,24.798779999999997
2020-06-05,66.14188999999999
2020-06-12,82.13367
2020-06-19,94.17009
2020-06-26,86.08282000000001
2020-07-02,88.7867
2020-07-10,83.09519
2020-07-17,101.8955
2020-07-23,90.08158
2020-07-30,84.56896
2020-08-07,96.49991
2020-08-14,85.71675
2020-08-20,89.65232
2020-08-27,85.79157000000001
2020-09-03,84.06055
2020-09-11,81.5141
2020-09-18,83.56158
2020-09-24,84.4102
2020-10-01,78.89029
2020-10-08,81.13276
2020-10-16,72.51993999999999
2020-10-23,81.10131000000001
2020-10-27,76.54341
2020-11-06,67.77392
2020-11-20,76.11248
2021-05-19,15.06645
2021-05-28,86.8355
2021-06-04,86.73763
2021-06-11,19.195249999999998
2021-06-24,76.52706
2021-07-09,67.52002
2021-07-15,85.66890000000001
2021-07-23,270.89398
2021-07-30,20.616059999999997
2021-08-06,69.73697
2021-08-13,8.5918207
2021-08-27,40.065678399999996
2021-09-03,64.1609422
2021-10-01,56.9826099
2021-10-07,37.9624184
2021-10-22,51.587945399999995
2021-11-03,45.6755201
2021-11-11,80.8578749
