date,phosphorus
YYYY-MM-DD,ppb
2014-12-12,50.97198744680851
2015-05-11,246.27800000000002
2015-05-24,297.1811
2015-06-02,244.26452999999998
2015-06-18,126.22678
2015-07-02,213.38365
2015-07-15,127.0925
2015-08-02,50.98118191489362
2015-08-09,47.135387872340424
2015-10-04,129.2199
2015-10-13,171.76848
2015-10-26,161.81257
2015-11-09,175.64752
2016-05-12,71.8922112564
2016-05-20,193.13521198840002
2016-05-27,98.1426353283
2016-06-04,85.45395998160001
2016-06-11,79.50040391969999
2016-06-17,65.36719
2016-06-27,69.91326
2016-07-08,59.84743
2016-07-15,71.58175
2016-07-22,79.04842000000001
2016-07-29,87.15087
2016-08-05,94.34261
2016-08-12,80.68619999999999
2016-08-19,99.68092
2016-08-26,101.06169
2016-09-02,105.18978000000001
2016-09-09,141.13528
2016-09-16,142.57533
2016-09-23,471.27471
2016-09-30,147.76087
2016-10-12,139.97906
2016-10-19,124.08066
2016-10-27,127.37612999999999
2016-11-03,116.36672000000002
2016-11-12,141.72188
2017-05-30,45.13802
2017-06-15,40.75819
2017-06-30,43.293910000000004
2017-07-13,43.770689999999995
2017-07-30,50.51493
2017-08-25,65.62523
2017-09-14,96.18873
2017-09-27,92.41906999999999
2017-10-14,84.59227999999999
2017-10-23,85.63724
2017-11-03,97.71100000000001
2018-05-25,98.45031
2018-06-08,100.45716
2018-06-15,100.94156999999998
2018-06-25,107.66406
2018-07-09,168.87557
2018-07-15,159.57701
