date,molybdenum
YYYY-MM-DD,ppb
2015-06-30,3.874661736
2015-07-07,3.716993016
2015-07-14,3.6719097618
2015-07-21,3.6347736455
2015-07-28,3.5945268112
2015-08-04,3.6033795616
2015-08-11,3.6195387122
2015-08-18,1.362853952
2015-08-26,2.049198713
2016-02-23,3.45952
2016-02-29,3.40964
2016-06-29,3.38366
2016-08-03,3.30685
2016-08-10,3.35349
2016-08-17,3.3190799999999996
2016-08-23,3.2460699999999996
2016-08-23,3.2153199999999997
2016-08-23,3.2109500000000004
2016-08-24,3.25424
2016-08-31,3.2393699999999996
2016-09-07,1.4718
2016-09-14,0.80548
2016-09-21,1.14302
2016-09-28,3.12164
2016-10-11,0.56793
2016-10-19,3.26206
2016-10-26,3.2154100000000003
2016-11-02,3.18592
2016-11-09,3.1632700000000002
2016-11-16,3.19671
2016-11-22,3.23994
2016-11-29,1.42702
2016-12-06,3.2161
2016-12-13,3.23888
2016-12-20,3.18766
2016-12-27,3.1863200000000003
2017-01-03,3.1896600000000004
2017-01-10,3.2517400000000003
2017-01-17,3.28909
2017-01-24,3.2881
2017-01-31,3.31717
2017-02-07,3.2609399999999997
2017-02-14,3.1603199999999996
2017-02-21,3.21401
2017-02-28,3.21394
2017-03-07,3.22966
2017-03-14,3.22984
2017-03-21,3.1538399999999998
2017-03-28,3.2033099999999997
2017-04-04,3.2036700000000002
2017-04-11,3.22295
2017-04-18,3.18933
2017-04-25,3.2347900000000003
2017-05-02,3.29046
2017-05-09,3.1873
2017-05-16,3.2945400000000005
2017-05-23,3.24351
2017-05-30,3.2827699999999997
2017-06-14,3.2751599999999996
2017-06-20,3.2153300000000002
2017-06-29,3.23803
2017-07-05,3.2615600000000002
2017-07-12,3.2515699999999996
2017-07-18,3.25409
2017-07-25,3.15394
2017-08-03,3.18405
2017-08-09,3.19653
2017-08-16,3.17821
2017-08-23,3.15679
2017-08-29,3.12606
2017-09-03,3.1396200000000003
2017-09-13,3.16052
2017-09-20,3.12543
2017-09-27,3.21394
2017-10-05,3.11647
2017-10-10,3.1436399999999995
2017-10-17,3.0934099999999995
2017-10-24,2.11123
2017-10-31,3.13069
2017-11-07,3.115
2017-11-14,3.0875999999999997
2017-11-21,3.1291200000000003
2017-11-28,3.11016
2017-12-03,3.1824999999999997
2017-12-12,3.1102600000000002
2017-12-19,3.05582
2017-12-26,3.1086599999999995
2018-01-02,3.05959
2018-01-09,3.2007999999999996
2018-01-16,3.0730000000000004
2018-01-23,2.81517
2018-01-30,2.8310400000000002
2018-02-06,2.80952
2018-02-13,2.84951
2018-02-20,2.78217
2018-02-27,2.8106199999999997
2018-03-06,2.82867
2018-03-13,2.79315
2018-07-16,3.39994
2018-07-23,3.3579
2018-09-04,3.11273
2018-09-10,3.7107099999999997
2018-09-17,3.11629
2018-09-24,3.1552000000000002
2018-10-01,3.15257
2018-10-29,3.0674
2019-05-07,2.9156700000000004
