date,strontium
YYYY-MM-DD,ppb
2014-12-12,113.56787
2015-02-07,131.58128
2015-03-16,108.93053
2015-04-19,101.86118
2015-05-11,110.40142
2015-05-24,112.99807
2015-06-02,83.76048
2015-06-18,65.71822
2015-07-02,73.20743
2015-07-15,77.68739
2015-08-02,80.82858
2015-08-09,83.33208
2015-10-04,93.30171
2015-10-13,97.85812999999999
2015-10-26,100.74162
2015-11-09,100.14809
2015-11-23,102.28441000000001
2016-01-28,105.26814
2016-02-12,107.2965
2016-02-21,110.85824000000001
2016-03-09,111.24875
2016-03-24,111.37496999999999
2016-03-31,112.06162
2016-04-08,121.17432000000001
2016-04-21,107.0394
2016-05-02,114.1811864354
2016-05-12,113.19544015950001
2016-05-27,92.08230635199999
2016-06-04,70.728587496
2016-06-11,60.467232137799996
2016-06-17,72.43535
2016-06-27,76.93634
2016-07-08,84.70936
2016-07-15,89.17406
2016-07-22,89.02265
2016-07-29,90.81769
2016-08-05,90.4214
2016-08-12,98.25998
2016-08-19,95.00731
2016-08-26,101.34546999999999
2016-09-02,94.40735000000001
2016-09-09,92.54748
2016-09-16,94.85423
2016-09-23,393.88729
2016-09-30,95.69634
2016-10-12,95.93579
2016-10-19,94.22322
2016-10-27,99.38713999999999
2016-11-03,100.77562999999999
2016-11-12,101.05409999999999
2016-11-23,117.39336
2016-12-04,95.95492999999999
2017-03-19,129.15606
2017-04-12,133.65931
2017-04-30,119.98275
2017-06-30,76.97221
2017-07-30,80.94561
2017-08-25,94.31407
2017-09-14,99.23022
2017-09-27,100.84534
2017-10-14,102.09904
2017-10-23,103.18744000000001
2017-11-03,105.10703
2017-11-16,104.84073000000001
2018-03-03,120.30701
2018-05-25,78.29196999999999
2018-06-08,75.88332
2018-06-15,80.67653
2018-06-25,88.79496
2018-07-09,99.12712
2018-07-15,101.30717000000001
2018-08-10,109.81982
2018-08-17,111.87792999999999
2018-08-24,113.25147
2018-09-07,110.4266
2018-09-14,111.92088999999999
2018-10-05,113.40801
2018-10-12,114.27512999999999
2018-10-18,118.92633000000001
2018-10-25,118.51648
2018-11-02,117.59503000000001
2018-11-10,119.96422000000001
2018-11-17,125.27105
2019-02-27,126.74759
2019-03-30,142.96437
2019-04-18,144.54689
2019-05-08,133.22535
2019-06-05,118.69306
2019-06-11,85.6286
2019-06-21,78.25311
2019-06-27,82.09389
2019-07-05,83.15357
2019-07-14,82.92277999999999
2019-07-19,79.14135
2019-07-26,78.93486
2019-08-02,82.98113000000001
2019-08-09,83.3068
2019-08-16,87.00246999999999
2019-08-23,127.34893
2019-08-30,110.8627
2019-09-06,107.31324000000001
2019-09-13,95.17111999999999
2019-09-20,96.91549
2019-09-27,98.21384
2019-10-04,100.68848
2019-10-11,104.05586
2019-10-19,104.98996
2019-10-25,104.2147
2019-11-03,103.65881
2019-11-08,106.66454999999999
2019-11-15,106.69256000000001
2019-11-22,110.0251
2019-12-04,111.5503
2019-12-12,112.02331
2019-12-20,112.78683
2020-01-08,118.09549000000001
2020-01-21,116.86071999999999
2020-01-28,121.53219
2020-02-11,110.18636000000001
2020-02-20,127.48246999999999
2020-03-11,130.47334
2020-03-17,133.536
2020-04-03,135.94929000000002
2020-04-09,137.32625000000002
2020-04-14,137.59693000000001
2020-04-24,134.68014
2020-05-22,76.3272
2020-05-29,72.88655
2020-06-05,64.18881
2020-06-12,83.68578
2020-06-19,78.94546
2020-06-26,80.36004
2020-07-02,84.1247
2020-07-10,89.58397
2020-07-17,96.55402000000001
2020-07-23,98.48657
2020-07-30,92.98965000000001
2020-08-07,98.61330000000001
2020-08-14,97.57108000000001
2020-08-20,99.95837999999999
2020-08-27,101.95216
2020-09-03,105.09696
2020-09-11,106.45868
2020-09-18,102.42889
2020-09-24,115.78576
2020-10-01,110.53292
2020-10-08,107.57607
2020-10-16,113.86066
2020-10-23,111.56876
2020-10-27,119.90216000000001
2020-11-06,111.93446
2020-11-13,115.49508
2020-12-04,116.71424
2021-01-15,115.45369000000001
2021-01-28,121.58780999999999
2021-02-11,124.07177000000001
2021-03-03,132.32863
2021-03-19,131.71137
2021-03-25,145.02931
2021-04-07,150.60862
2021-05-17,104.63266
2021-05-28,85.70397
2021-06-04,78.0772
2021-06-11,70.71177
2021-06-18,76.57206000000001
2021-06-24,86.82585
2021-07-02,92.71414
2021-07-09,94.55641999999999
2021-07-15,98.76355000000001
2021-07-30,98.47511
2021-08-06,98.58516
2021-08-13,102.6115224
2021-08-19,104.06125680000001
2021-08-27,107.3636733
2021-09-03,109.649576
2021-10-01,115.85004839999999
2021-10-07,117.26793219999999
2021-10-15,123.54432879999999
2021-10-22,125.9059665
2021-10-27,125.0260584
2021-11-03,124.0092989
2021-11-11,121.8696096
