date,potassium
YYYY-MM-DD,ppb
2014-12-12,273.65722
2015-05-11,238.39387
2015-05-24,244.72234
2015-06-02,303.99516
2015-06-18,246.33091000000002
2015-07-02,209.68094000000002
2015-07-15,247.02531
2015-08-02,257.51421
2015-08-09,255.90257000000003
2015-10-04,318.4112
2015-10-13,342.54561
2015-10-26,280.73328
2015-11-09,360.71764
2016-05-12,259.0046642866
2016-05-20,317.0513424488
2016-05-27,260.9612859106
2016-06-04,251.242907922
2016-06-11,237.92271185899997
2016-06-17,255.01328999999998
2016-06-27,262.40439
2016-07-08,279.87953
2016-07-15,278.31705
2016-07-22,311.29059
2016-07-29,339.24234
2016-08-05,350.57890999999995
2016-08-12,312.33698
2016-08-19,390.68111999999996
2016-08-26,358.13370999999995
2016-09-02,373.74697
2016-09-09,324.00532
2016-09-16,323.17753000000005
2016-09-23,546.82191
2016-09-30,320.61464
2016-10-12,277.81816
2016-10-19,274.25507
2016-10-27,273.03076999999996
2016-11-03,265.15788
2016-11-12,272.68475
2017-05-30,291.99307
2017-06-15,233.44926999999998
2017-06-30,213.3847
2017-07-13,202.24886999999998
2017-07-30,207.22555
2017-08-25,282.48449999999997
2017-09-14,372.40522
2017-09-27,390.29905999999994
2017-10-14,251.40555
2017-10-23,237.69966
2017-11-03,254.22429999999997
2018-05-25,335.38055999999995
2018-06-08,297.38689
2018-06-15,297.13446
2018-06-25,283.17683
2018-07-09,375.33074
2018-07-15,398.33329
