date,silver
YYYY-MM-DD,ppb
2020-06-02,0.44622
2020-06-16,0.45853
2020-06-30,0.4394
2020-07-14,4.00851
2020-07-21,4.01816
2020-07-29,4.00843
2020-08-04,4.01417
2020-08-12,0.44293
2020-08-19,0.43154
2020-08-24,0.42553
2020-09-01,0.43478999999999995
2020-09-10,0.43134
2020-09-14,0.42805000000000004
2020-09-23,0.43949000000000005
2020-09-29,0.43088000000000004
2020-10-05,0.43284999999999996
2020-10-13,0.44148
2020-10-20,0.4277
2020-10-28,0.43567
2020-11-03,0.43604
2020-11-10,0.43839999999999996
2020-11-19,1.4654900000000002
2020-12-03,1.45946
2021-01-06,1.4563799999999998
2021-02-19,0.73088
2021-03-09,0.67691
2021-04-05,0.0
2021-04-28,0.0
2021-05-04,0.0
2021-05-13,0.0
2021-05-18,0.0
2021-05-27,0.0
2021-06-02,0.0
2021-06-08,0.0
2021-06-10,0.0
2021-06-16,0.0
2021-06-22,0.0
2021-07-01,0.0
2021-07-07,0.0
2021-07-16,0.044759200000000006
2021-07-20,0.0968388
2021-07-27,0.0129635
2021-08-04,0.013549700000000001
2021-08-10,0.0317176
2021-08-17,0.0165123
2021-08-24,0.0147533
2021-08-31,0.019325099999999998
2021-09-08,0.014808700000000001
2021-09-27,0.012420899999999999
2021-10-04,0.0027639
2021-10-15,0.0377032
2021-10-20,0.010076499999999999
2021-10-28,0.0362923
2021-11-04,0.0413085
2021-11-08,0.0285913
2021-12-01,0.0133865
