date,aluminum
YYYY-MM-DD,ppb
2015-06-02,14.813849999999999
2015-06-12,2.831340011887
2015-06-13,15.3543743166673
2015-06-18,15.97853
2015-07-06,3.483080480498485
2015-07-10,2.86112996096752
2015-07-15,13.92878
2015-08-02,11.000879999999999
2015-11-04,0.0
2015-11-23,17.91416
2015-11-28,0.0
2016-05-27,7.896437484
2016-06-04,7.3234299936
2016-06-08,7.15948
2016-06-11,10.3003659898
2016-06-17,16.171660000000003
2016-07-08,17.14837
2016-07-14,12.35549
2016-07-16,19.81412
2016-07-22,10.79286
2016-07-29,9.66711
2016-08-11,15.400849999999998
2016-08-19,16.62756
2016-08-26,12.36586
2016-09-02,10.18848
2016-09-16,12.570060000000002
2016-10-12,13.90715
2016-10-19,49.927780000000006
2016-10-27,8.47226
2016-11-03,9.3304
2016-11-12,7.59498
2016-12-04,12.58239
2017-03-27,30.321820000000002
2017-06-23,19.64514
2017-06-30,10.30882
2017-07-13,16.76372
2017-07-14,11.473519999999999
2017-07-17,30.808889999999998
2017-07-30,10.45213
2017-08-11,14.64922
2017-08-25,12.45331
2017-08-31,30.195
2017-09-18,15.96244
2017-09-27,44.446580000000004
2017-10-14,10.2471
2017-10-19,17.43297
2017-10-23,17.69518
2017-10-24,7.62784
2017-11-03,9.9497
2017-11-14,23.4037
2017-11-16,11.98116
2017-12-19,26.65312
2018-01-06,21.04748
2018-01-25,19.2461
2018-01-29,15.23803
2018-03-03,11.92931
2018-03-04,18.31656
2018-03-13,18.72332
2018-03-17,10.13306
2018-05-07,12.17502
2018-05-25,9.79745
2018-06-03,27.28856
2018-06-08,13.10277
2018-06-15,22.81499
2018-06-25,13.00476
2018-07-09,13.20462
2018-08-10,13.95764
2018-08-17,11.744760000000001
2018-08-24,13.705290000000002
2018-08-25,116026.05256000001
2018-08-31,19.01893
2018-09-07,15.19394
2018-09-14,18.57238
2018-09-21,15.626420000000001
2018-10-11,60.629020000000004
2018-10-12,25.153059999999996
2018-10-18,51.17964
2018-10-25,13.48865
2018-11-02,14.59651
2018-11-10,15.04345
2018-11-16,8.35978
2018-11-17,13.9396
2019-07-27,0.0
2019-08-13,0.0
