date,phosphorus
YYYY-MM-DD,ppb
2015-06-02,108.92476
2015-06-12,0.0
2015-06-13,0.155383704235725
2015-06-18,25.41922
2015-07-06,0.0
2015-07-10,0.0
2015-07-15,21.014529999999997
2015-08-02,0.0
2015-11-04,0.0
2015-11-23,16.70461
2015-11-28,0.0
2016-05-27,0.0
2016-06-04,12.143888715
2016-06-08,19.17303
2016-06-11,9.237097111
2016-06-17,4.8598799999999995
2016-07-08,0.0
2016-07-14,0.0
2016-07-16,3.5101
2016-07-22,0.0
2016-07-29,0.0
2016-08-11,0.0
2016-08-19,6.024150000000001
2016-08-26,7.863449999999999
2016-09-02,8.82504
2016-09-16,0.0
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.0
2016-11-03,0.0
2016-11-12,0.0
2016-12-04,2.84187
2017-03-27,19.26173
2017-06-23,8.95646
2017-06-30,0.0
2017-07-13,0.6554899999999999
2017-07-14,0.0
2017-07-17,17.60149
2017-07-30,2.68154
2017-08-11,8.26006
2017-08-25,0.0
2017-08-31,17.25815
2017-09-18,13.509329999999999
2017-09-27,9.740590000000001
2017-10-14,14.87142
2017-10-19,47.443020000000004
2017-10-23,71.93462
2017-10-24,7.36309
2017-11-03,3.1945699999999997
2017-11-14,3.6928
2017-11-16,145.46455
2017-12-19,160.83413000000002
2018-01-06,3.11933
2018-01-25,4.57302
2018-01-29,0.0
2018-03-03,1.7910300000000001
2018-03-04,300.10871000000003
2018-03-13,10.880510000000001
2018-03-17,260.35848999999996
2018-05-07,153.19718999999998
2018-05-25,159.0943
2018-06-03,0.84338
2018-06-08,4.76732
2018-06-15,4.14271
2018-06-25,3.7700699999999996
2018-07-09,6.142659999999999
2018-08-10,0.0
2018-08-17,3.81989
2018-08-24,7.44533
2018-08-25,17.2601
2018-08-31,10.72936
2018-09-07,20.00924
2018-09-14,16.8247
2018-09-21,11.680969999999999
2018-10-11,103.63731
2018-10-12,14.11289
2018-10-18,48.93212
2018-10-25,17.02996
2018-11-02,16.358220000000003
2018-11-10,11.6561
2018-11-16,0.0
2018-11-17,11.92976
2019-07-27,20.533549999999998
2019-08-13,43.35109
