date,barium
YYYY-MM-DD,ppb
2019-05-10,18.12657
2019-05-19,20.79495
2019-05-24,19.94709
2019-06-03,25.67703
2019-06-18,30.313119999999998
2019-07-01,31.64143
2019-07-09,37.83639
2019-07-16,33.79043
2019-08-15,32.455729999999996
2019-09-05,90.99879
2019-10-02,39.385889999999996
2020-05-13,22.60626
2020-05-28,26.89968
2020-06-10,30.05293
2020-06-24,76.0235
2020-07-08,36.90829
2020-08-04,38.37281
2020-08-26,40.561009999999996
2020-09-29,36.67452
2021-05-10,25.93186
2021-05-24,21.148500000000002
2021-06-17,26.096316299999998
2021-06-30,32.1023984
2021-07-22,32.8124057
2021-08-20,33.9864917
