date,zinc
YYYY-MM-DD,ppb
2017-02-08,41.08555
2017-02-28,74.34212
2017-03-01,184.11386
2017-03-24,51.16712
2017-03-26,63.41926
2018-02-28,79.92841999999999
2018-03-02,855.76398
2018-03-05,67.06161
2018-03-15,103.75179
2018-03-16,71.31878
2018-03-19,63.52777
2018-03-23,62.48698
2018-03-24,81.21449999999999
2018-04-06,64.3935
2018-04-07,57.51388
2018-04-08,53.034639999999996
2018-04-09,57.200990000000004
2018-04-21,76.90066
2018-05-03,71.9002
2018-06-17,66.83052
2018-06-18,58.94794
2018-07-08,130.17164
2018-07-09,84.08277999999999
2018-07-11,59.53674
2019-06-19,132.78851
2019-07-01,134.01571
2019-07-26,110.34964000000001
2019-07-27,198.78904
2019-07-28,141.38191
2019-07-31,87.23812000000001
2019-08-05,82.71107
2020-02-05,29.96152
