date,calcium
YYYY-MM-DD,ppb
2019-04-27,57505.448829999994
2019-05-11,54513.83202
2019-05-19,52620.110290000004
2019-05-24,49429.4262
2019-06-03,54996.55307
2019-06-18,56307.739700000006
2019-07-01,54708.89045
2019-07-09,54990.99358
2019-07-16,54456.005750000004
2019-08-13,52363.78329
2019-09-05,54156.39336
2019-10-02,54332.11306
2020-05-13,58841.63311
2020-05-28,54632.56827999999
2020-06-10,52228.65450999999
2020-06-24,52166.61625
2020-07-08,51762.7004
2020-08-03,52631.589400000004
2020-08-26,52420.12581
2020-09-29,55525.42889
2020-11-03,57237.00352
2021-05-10,57060.20493
2021-05-24,62645.52839
2021-06-17,59282.340828500004
2021-06-30,59560.5640312
2021-07-22,56166.27477050001
2021-08-20,58641.687575300006
2021-09-30,56446.98690420001
